id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1184044,Diaphanous and Modern. 20' to beach,6476941,Xabi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30553,-1.98153,Entire home/apt,140,2,137,2019-04-28,1.92,1,196
1199219,Room in Big Flat with views Guggenheim&Euskalduna,3227964,Gabriela,Vizcaya,Bilbao,43.27118,-2.9266,Private room,35,12,40,2019-04-21,0.81,2,197
1208285,PRECIOSO APARTAMENTO  CON PARKING ,3358229,Asier,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32247,-1.97507,Entire home/apt,150,3,152,2019-05-27,2.18,2,238
1218200,Apartament 6 places 50 metres beach WIFI,6647633,Igor,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31432,-2.00275,Entire home/apt,100,1,43,2019-05-14,0.61,6,308
1278869,Apartamento Deusto 4 habitaciones,6855743,Maria,Vizcaya,Bilbao,43.27331,-2.94892,Entire home/apt,89,5,17,2018-08-25,0.29,1,185
1318286,Room in Bilbao+WIFI,7174903,Jose Luis,Vizcaya,Bilbao,43.25063,-2.93344,Private room,50,1,109,2019-05-19,1.52,3,207
1334785,El Pisitö - Bed & Pintxos,7238197,Ana,Vizcaya,Bilbao,43.25857,-2.92471,Entire home/apt,100,3,190,2019-05-15,2.76,1,256
1337901,"Bright, modern, central and WIFI",1589633,Emy,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31458,-1.98719,Entire home/apt,180,31,30,2017-10-20,0.49,8,0
1339052,4 bedroom flat in SS near beach  [ESS01112],7260628,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31486,-2.00157,Entire home/apt,154,31,17,2018-08-09,0.24,1,302
1340524,"Perfect location, beaches, old town",7270859,Emi,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32219,-1.98418,Private room,58,1,166,2019-05-24,2.32,1,48
1344066,Precioso apartamento con jardin en,3604685,Iratxe,Vizcaya,Getxo,43.33665,-3.00109,Entire home/apt,200,5,3,2018-06-18,0.05,1,364
1346126,Room in Bilbao + Wifi,7174903,Jose Luis,Vizcaya,Bilbao,43.24973,-2.93428,Private room,50,2,127,2019-05-20,1.79,3,177
1348718,"DOMO: Central, New, La Concha beach",6598471,People Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31517,-1.98338,Entire home/apt,159,3,31,2019-04-17,0.46,30,287
1377085,Orio -  San Sebastian by the beach,7460322,Leyre,GuipÃºzcoa,Orio,43.28714,-2.12705,Entire home/apt,75,2,117,2019-05-24,1.67,1,77
1389102,NEWLY RENOVATED APARTMENT(1),7513964,Nikola,Vizcaya,Bilbao,43.25659,-2.92661,Entire home/apt,85,1,291,2019-04-26,4.58,1,205
1405167,Room with bathroom,7174903,Jose Luis,Vizcaya,Bilbao,43.24846,-2.93289,Private room,60,2,57,2019-05-19,0.91,3,211
