listing_id,date
2074891,2014-04-11
2074891,2014-05-17
2074891,2014-05-24
2074891,2014-05-31
2074891,2014-06-03
2074891,2014-06-09
2074891,2014-06-23
2074891,2014-07-07
2074891,2014-07-16
2074891,2014-07-26
2074891,2014-08-16
2074891,2014-08-22
2074891,2014-09-17
2074891,2014-09-19
2074891,2014-09-26
2074891,2014-09-30
2074891,2014-10-01
2074891,2014-10-10
2074891,2014-10-12
2074891,2014-10-14
2074891,2014-10-21
2074891,2014-11-03
2074891,2014-11-12
2074891,2014-11-15
2074891,2014-11-24
2074891,2014-12-09
2074891,2015-01-01
2074891,2015-01-19
2074891,2015-02-15
2074891,2015-03-09
2074891,2015-03-22
2074891,2015-04-09
2074891,2015-04-28
2074891,2015-05-10
2074891,2015-05-14
2074891,2015-05-19
2074891,2015-05-24
2074891,2015-05-26
2074891,2015-06-05
2074891,2015-06-21
2074891,2015-06-28
2074891,2015-07-06
2074891,2015-07-23
2074891,2015-07-26
2074891,2015-07-26
2074891,2015-08-02
2074891,2015-08-12
2074891,2015-08-22
2074891,2015-09-10
2074891,2015-09-15
2074891,2015-09-23
2074891,2015-10-03
2074891,2015-10-09
2074891,2015-10-13
2074891,2015-10-31
2074891,2015-11-14
2074891,2015-12-09
2074891,2016-01-05
2074891,2016-01-08
2074891,2016-02-08
2074891,2016-03-09
2074891,2016-03-22
2074891,2016-04-12
2074891,2016-05-09
2074891,2016-05-14
2074891,2016-05-28
2074891,2016-06-16
2074891,2016-06-20
2074891,2016-06-24
2074891,2016-07-02
2074891,2016-07-13
2074891,2016-07-24
2074891,2016-08-05
2074891,2016-08-18
2074891,2016-08-23
2074891,2016-08-29
2074891,2016-09-02
2074891,2016-09-04
2074891,2016-09-17
2074891,2016-09-23
2074891,2016-09-29
2074891,2016-10-05
2074891,2016-10-07
2074891,2016-10-09
2074891,2016-10-22
2074891,2016-11-06
2074891,2016-11-13
2074891,2017-01-04
2074891,2017-02-12
2074891,2017-02-25
2074891,2017-03-06
2074891,2017-03-13
2074891,2017-03-19
6847786,2015-08-14
6847786,2016-08-06
6847786,2016-10-30
13556482,2016-07-08
13556482,2016-07-24
13556482,2016-07-29
13556482,2016-08-03
13556482,2016-08-07
13556482,2016-08-10
13556482,2016-08-12
13556482,2016-08-15
13556482,2016-08-17
13556482,2016-08-23
13556482,2016-08-25
11729080,2016-07-27
13440047,2016-06-28
13440047,2016-07-04
13440047,2016-07-11
13440047,2016-07-18
13440047,2016-07-23
13440047,2016-07-29
13440047,2016-08-02
13440047,2016-08-03
13440047,2016-08-11
13440047,2016-08-14
13440047,2016-08-25
13440047,2016-08-26
13440047,2016-08-29
13440047,2016-09-05
13440047,2016-09-09
13440047,2016-09-16
13440047,2016-09-18
13440047,2016-09-23
13440047,2016-09-28
13440047,2016-09-30
13440047,2016-10-06
13440047,2016-10-13
