"","id","latitude","longitude","price","accommodates","room_type","host_id","host_name","source","barrio","umenores"
"176",12844450,43.3150808762074,-1.98609346494834,110,2,"Entire home/apt",36212190,"Nere","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"177",14835118,43.3072181180607,-1.97896070473262,180,4,"Entire home/apt",92397483,"Marina","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"178",13806894,43.3033218017757,-1.97428242163302,40,2,"Private room",81234909,"María","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"179",6487451,43.312443761746,-2.00872340097862,90,4,"Entire home/apt",5254782,"Always Easy","InsideAirbnb,Santi Espinosa","Antiguo","Ondarreta"
"180",13505774,43.3249725686095,-1.98549484444858,30,3,"Private room",790667,"Off Beat Guesthouse","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"181",7167380,43.3089936574206,-2.03856334827937,100,2,"Entire home/apt",3635738,"Luis","InsideAirbnb,Santi Espinosa","Igeldo","IGELDO"
"182",7822729,43.3101888413563,-1.97949492942885,200,4,"Entire home/apt",12539245,"José","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"183",8731482,43.3213694196826,-1.95069879706814,240,6,"Entire home/apt",45614226,"Soledad","InsideAirbnb,Santi Espinosa","Ategorrieta-Ulia","Ategorrieta"
"184",1194800,43.325041868015,-1.9846299946187,55,4,"Entire home/apt",4714340,"Edurne","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"185",13654842,43.3082474927056,-2.01675495728597,130,6,"Entire home/apt",79314928,"Malen & Ane","InsideAirbnb,Santi Espinosa","Ibaeta","Berio"
"186",13572574,43.324995870743,-1.97421619516199,28,2,"Private room",54624075,"James","InsideAirbnb,Santi Espinosa","Gros","Gros"
"187",14048051,43.3137470008172,-2.0085870432409,140,5,"Entire home/apt",64632576,"Garazi","InsideAirbnb,Santi Espinosa","Antiguo","Ondarreta"
"188",3676971,43.3226003805339,-1.985001231106,100,2,"Private room",18676106,"Estanislao","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"189",14482194,43.3093290301625,-1.99753106086926,115,7,"Entire home/apt",42995908,"Estibalitz","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"190",1039110,43.3165162029692,-1.96830354704321,70,2,"Private room",5719679,"Alejandra","InsideAirbnb,Santi Espinosa","Egia","Iruresoro"
"191",15768321,43.3083269468069,-1.98060161927263,75,5,"Entire home/apt",89346842,"Jennifer","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"192",13974264,43.3233901243431,-1.97809663870471,75,2,"Private room",62220773,"Eric","InsideAirbnb,Santi Espinosa","Gros","Gros"
"193",12679828,43.31069817912,-1.98709933300072,100,5,"Entire home/apt",68900724,"María","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"194",13223021,43.3240757079802,-1.98740047989306,99,3,"Private room",73815563,"Mª Pilar","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"195",899717,43.318448223065,-1.9837793469245,85,3,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"196",7182965,43.324464853208,-1.98498492305776,120,3,"Entire home/apt",37632910,"Fanny","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"197",16120427,43.3101434162287,-2.00155287402105,50,2,"Private room",100340746,"Koisi","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"198",14383705,43.3217826371594,-1.98312806476572,115,4,"Entire home/apt",50920106,"Concepcion","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"199",14580310,43.3114875294208,-1.98366956937239,30,1,"Private room",89794459,"André","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"200",1210967,43.314870738799,-2.008313433831,229,5,"Entire home/apt",6598471,"People Rentals","InsideAirbnb,Santi Espinosa","Antiguo","Faro - Erregenea"
"201",13498949,43.3026675680278,-2.00560213610029,95,4,"Entire home/apt",35292208,"Jon","InsideAirbnb,Santi Espinosa","Ibaeta","Errotaburu"
"202",309830,43.3167881011914,-1.98624193994198,260,10,"Entire home/apt",1589633,"Emy","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"203",13433403,43.3193372617106,-1.98130219349962,80,4,"Entire home/apt",25039584,"Ss Housing","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"204",14277168,43.3157034641918,-1.98244556362479,160,4,"Entire home/apt",85931946,"Coro","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"205",14572043,43.3226453837941,-1.97305686479314,70,2,"Entire home/apt",90286165,"Magy","InsideAirbnb,Santi Espinosa","Gros","Gros"
"206",13228549,43.3215904907037,-1.93957082811533,45,4,"Private room",63025269,"Idoia","InsideAirbnb,Santi Espinosa","Miracruz-Bidebieta","Bidebieta 1 - Artazkone"
"207",16120342,43.3112495154924,-2.00157319473271,50,2,"Private room",100340746,"Koisi","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"208",15710728,43.3093257107352,-1.99826434508145,27,2,"Private room",86695703,"Hugo","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"209",10219260,43.3227435961351,-1.9824191475344,120,4,"Entire home/apt",52511321,"Marga & Bart","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"210",12999148,43.319192857231,-1.97162404240265,125,3,"Entire home/apt",22707602,"Andoni","InsideAirbnb,Santi Espinosa","Egia","Aldakoenea"
"211",13949419,43.3225133095872,-1.96825155537137,111,4,"Private room",10091976,"Julen","InsideAirbnb,Santi Espinosa","Gros","Gros"
"212",5701507,43.3097613401107,-1.99019963358612,60,2,"Entire home/apt",5254782,"Always Easy","InsideAirbnb,Santi Espinosa","Aiete","Palacio de Aiete"
"213",2097020,43.3154966650524,-2.02600760454134,480,14,"Entire home/apt",10650761,"Andrey","InsideAirbnb,Santi Espinosa","Igeldo","Amezti"
"214",4079421,43.3202594631429,-1.97264518575853,58,3,"Entire home/apt",21115873,"Juan","InsideAirbnb,Santi Espinosa","Egia","Aldakoenea"
"215",14622389,43.3108076993964,-1.9712562325661,75,2,"Entire home/apt",77307684,"Gonzalo","InsideAirbnb,Santi Espinosa","Amara Berri","Riberas"
"216",11173702,43.2925303513793,-1.97539998850949,30,4,"Entire home/apt",58140293,"Cristina","InsideAirbnb,Santi Espinosa","Miramon-Zorroaga","Iyola"
"217",13342007,43.3228859425141,-1.97754371568542,160,6,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Gros","Gros"
"218",11886384,43.3107022544145,-2.00062700914717,90,4,"Entire home/apt",40272493,"Patricia","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"219",15048498,43.3199242558717,-1.97096478708618,40,1,"Private room",49728217,"Rosa","InsideAirbnb,Santi Espinosa","Egia","Jai - Alai"
"220",868112,43.3188227026566,-1.98488917919593,95,2,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"221",16553982,43.3077155402223,-1.97038957344213,100,1,"Private room",12333332,"Marina","InsideAirbnb,Santi Espinosa","Amara Berri","Riberas"
"222",507670,43.3066197015406,-2.05111542286306,120,2,"Entire home/apt",2499312,"Jose","InsideAirbnb,Santi Espinosa","Igeldo","IGELDO"
"223",12866684,43.3110840227476,-1.98024607372365,61,4,"Entire home/apt",22467824,"Monse","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"224",13680596,43.3213261302535,-1.96415263174571,60,5,"Entire home/apt",79642589,"Aitor","InsideAirbnb,Santi Espinosa","Ategorrieta-Ulia","Ulia - Barren"
"225",7225080,43.3031968027112,-2.00722598241896,76,5,"Entire home/apt",37824430,"Yvan","InsideAirbnb,Santi Espinosa","Ibaeta","Igara"
"226",7028461,43.3230901611503,-1.98341915283008,14,1,"Shared room",4271408,"Olatu Guest","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"227",3046011,43.313853609972,-1.98257461480599,49,2,"Private room",15509555,"Eider","InsideAirbnb,Santi Espinosa","Centro","Amara Zaharra"
"228",13287136,43.3119637992708,-1.99208565140677,300,6,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Aiete","Miraconcha"
"229",11524232,43.3113885528112,-2.00775789578342,100,5,"Entire home/apt",24280325,"Maitane","InsideAirbnb,Santi Espinosa","Antiguo","Benta - Berri"
"230",14801526,43.3153227650765,-1.97087803074929,68,2,"Private room",57726218,"Perez","InsideAirbnb,Santi Espinosa","Egia","Mundaitz"
"231",3251911,43.3139847412372,-1.97943953488517,110,2,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"232",6720114,43.3099725209354,-1.98867077091652,50,2,"Private room",35185912,"Esther","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"233",7036560,43.3237348649254,-1.98293804134281,70,3,"Entire home/apt",4402649,"SSHA Guesthouse","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"234",7221071,43.3241224749013,-1.96872474449054,60,2,"Private room",37032982,"Bea","InsideAirbnb,Santi Espinosa","Gros","Gros"
"235",3162629,43.3165895818769,-1.98481200953444,130,3,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"236",14933661,43.3020337828652,-1.97496439652159,35,2,"Private room",81234909,"María","InsideAirbnb,Santi Espinosa","Amara Berri","Anoeta"
"237",1023630,43.326258648362,-1.97309268712666,50,2,"Private room",5634854,"Juanjo Y Ara","InsideAirbnb,Santi Espinosa","Gros","Gros"
"238",1788424,43.3132058325752,-2.00879090358641,85,4,"Entire home/apt",1320625,"Marco","InsideAirbnb,Santi Espinosa","Antiguo","Ondarreta"
"239",5274012,43.3243548033115,-1.98297994917139,70,2,"Entire home/apt",22467824,"Monse","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"240",7625179,43.310876568982,-1.98201876592859,80,3,"Entire home/apt",18192487,"José Mari","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"241",16062919,43.3032259044802,-1.97557625045091,40,2,"Private room",81234909,"María","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"242",7372537,43.3262278432163,-1.97040622724766,80,2,"Private room",17952471,"Itziar","InsideAirbnb,Santi Espinosa","Ategorrieta-Ulia","Manteo"
"243",10828232,43.3106173340036,-1.99818994652558,140,6,"Entire home/apt",56067623,"Alejo","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"244",13177934,43.3187233296837,-1.98089163664978,110,2,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"245",7002527,43.3245843630273,-1.9756764014787,200,6,"Entire home/apt",13725999,"Masa Y Borja","InsideAirbnb,Santi Espinosa","Gros","Gros"
"246",10672525,43.3251269929188,-1.97433526479068,90,2,"Entire home/apt",55128126,"Jose","InsideAirbnb,Santi Espinosa","Gros","Gros"
"247",13785513,43.2954039243373,-1.98904130889444,118,2,"Entire home/apt",2753432,"Suki","InsideAirbnb,Santi Espinosa","Miramon-Zorroaga","Oriamendi"
"248",12859783,43.3152018667865,-1.98756956106458,119,5,"Entire home/apt",2470030,"Vanesa","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"249",11417988,43.3242241060286,-1.97440056664055,99,4,"Entire home/apt",59956509,"Ana","InsideAirbnb,Santi Espinosa","Gros","Gros"
"250",10205568,43.3162706601593,-1.96112735756494,130,6,"Entire home/apt",52431219,"Hodei & Pili","InsideAirbnb,Santi Espinosa","Intxaurrondo","Intxaurrondo Norte"
"251",5265754,43.3245407123156,-1.98410583413548,60,2,"Entire home/apt",22467824,"Monse","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"252",9354986,43.3221919261756,-1.98628563047908,60,2,"Private room",21920693,"Leire","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"253",5527833,43.3223266152878,-1.96071613066775,120,6,"Entire home/apt",12954077,"Aritz","InsideAirbnb,Santi Espinosa","Ategorrieta-Ulia","Ategorrieta"
"254",1939672,43.323617208615,-1.98641651469527,25,2,"Private room",9893159,"Joseba","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"255",15243547,43.3051257018949,-1.97152008167773,65,2,"Private room",96926071,"Manoli","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"256",15030547,43.3154739928579,-1.97276041726344,95,3,"Entire home/apt",50920106,"Concepcion","InsideAirbnb,Santi Espinosa","Egia","Iruresoro"
"257",1939684,43.3235016499292,-1.98687975143302,25,2,"Private room",9893159,"Joseba","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"258",3299602,43.3200274650372,-1.95363592092243,45,2,"Private room",16665297,"Monika","InsideAirbnb,Santi Espinosa","Intxaurrondo","Intxaurrondo Berri"
"259",9099519,43.3137207152273,-1.98272441913846,85,4,"Entire home/apt",12954077,"Aritz","InsideAirbnb,Santi Espinosa","Centro","Amara Zaharra"
"260",13777168,43.3085418771649,-1.97300171304818,80,2,"Private room",49473712,"Miren","InsideAirbnb,Santi Espinosa","Amara Berri","Riberas"
"261",7436552,43.31429049332,-2.00268121237036,90,3,"Entire home/apt",38955484,"Amaia","InsideAirbnb,Santi Espinosa","Antiguo","Matia"
"262",13990118,43.3121110013131,-2.00192263004378,100,4,"Entire home/apt",22523569,"Julen","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"263",12040438,43.3136225139975,-1.99304647854011,200,8,"Entire home/apt",25039584,"Ss Housing","InsideAirbnb,Santi Espinosa","Aiete","Miraconcha"
"264",751799,43.3247544744086,-1.97213943859917,75,2,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Gros","Gros"
"265",2054315,43.3055343227562,-1.97742322598718,51,4,"Entire home/apt",9721328,"Albert","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"266",14244064,43.3152699098071,-1.98323950486644,100,1,"Shared room",86025214,"A Room In The City","InsideAirbnb,Santi Espinosa","Centro","Amara Zaharra"
"267",11081901,43.3229869879702,-1.97697262386347,28,1,"Private room",34331007,"Manoli","InsideAirbnb,Santi Espinosa","Gros","Gros"
"268",7239871,43.3060817172995,-1.97704767732181,75,5,"Entire home/apt",10279610,"Nagore","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"269",16345462,43.3125393144263,-2.00211003062398,60,5,"Entire home/apt",10725302,"Aizlur, S.L.","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"270",11138738,43.3119485451058,-1.98721692645371,40,2,"Private room",28337583,"Eneko","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"271",6756472,43.3240642162904,-1.97754898929014,20,1,"Private room",938570,"Bettina","InsideAirbnb,Santi Espinosa","Gros","Gros"
"272",4817937,43.3178851259676,-1.98440054474077,75,3,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"273",11921622,43.3247280098777,-1.98346228237346,80,4,"Entire home/apt",63349894,"Arantza","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"274",12965971,43.3225903699508,-1.97328468550439,60,2,"Entire home/apt",36152588,"Monica","InsideAirbnb,Santi Espinosa","Gros","Gros"
"275",3160737,43.3220945558588,-1.97946781429598,130,4,"Entire home/apt",15707672,"The Rentals Collection","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"276",13524940,43.3247573395029,-1.98601536541851,60,3,"Entire home/apt",77712776,"Iñaki Aitor","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"277",6962225,43.3229265479935,-1.97159760279345,90,8,"Entire home/apt",36506256,"MariCarmen","InsideAirbnb,Santi Espinosa","Gros","Gros"
"278",5808029,43.3241921801653,-1.97798390174412,160,6,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Gros","Gros"
"279",7274373,43.3146870676719,-1.98080849066417,120,6,"Entire home/apt",38085461,"Alex","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"280",13025170,43.3148142807188,-1.99056950935258,89,2,"Entire home/apt",42591511,"Iñigo","InsideAirbnb,Santi Espinosa","Centro","Paseo Miraconcha"
"281",6979564,43.3195959068572,-1.95658263378817,48,3,"Entire home/apt",36598239,"Martin","InsideAirbnb,Santi Espinosa","Intxaurrondo","Intxaurrondo Berri"
"282",13819786,43.3233951159783,-1.98447573259402,45,2,"Private room",2849717,"Kelly","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"283",9181939,43.3231273957366,-1.98580818013284,108,4,"Entire home/apt",18192487,"José Mari","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"284",11459309,43.3241086971732,-1.9853362640067,147,5,"Entire home/apt",60178480,"Nico","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"285",16118909,43.3116544137896,-2.00021488306367,90,4,"Private room",100340746,"Koisi","InsideAirbnb,Santi Espinosa","Antiguo","Heriz - Aizgorri"
"286",8960699,43.3093048810912,-1.96592526395009,60,5,"Entire home/apt",46831784,"Ion","InsideAirbnb,Santi Espinosa","Loiola","Loiola Casco"
"287",15342273,43.3202508519917,-1.98284642413862,70,4,"Entire home/apt",25039584,"Ss Housing","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"288",8100527,43.3169031814,-1.98552652927005,165,3,"Entire home/apt",42775520,"Maria","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"289",14932672,43.313902144494,-2.0046555635146,23,1,"Private room",38675974,"Mathieu","InsideAirbnb,Santi Espinosa","Antiguo","Ondarreta"
"290",7625399,43.3125825843627,-2.00107931504635,150,6,"Entire home/apt",5254782,"Always Easy","InsideAirbnb,Santi Espinosa","Antiguo","Matia"
"291",13596735,43.3219689841061,-1.9703620458905,139,5,"Entire home/apt",35205333,"Adele","InsideAirbnb,Santi Espinosa","Egia","Jai - Alai"
"292",11606086,43.3190019004871,-1.97428835408307,40,2,"Private room",48013502,"Urko","InsideAirbnb,Santi Espinosa","Egia","Atotxa"
"293",9918508,43.3116023444769,-2.00039201556391,125,5,"Entire home/apt",50993110,"Alan","InsideAirbnb,Santi Espinosa","Antiguo","Matia"
"294",899114,43.3187517131944,-1.98347839742908,85,2,"Entire home/apt",3952766,"Jon","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"295",13222919,43.3226210945184,-1.98642356319116,65,2,"Private room",73815563,"Mª Pilar","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"296",14382086,43.3119647864389,-1.95274016871711,60,2,"Private room",12465495,"Garazi","InsideAirbnb,Santi Espinosa","Intxaurrondo","Intxaurrondo Sur"
"297",3618795,43.3244750078369,-1.9860916105247,110,2,"Entire home/apt",12473012,"Gorka","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"298",13023213,43.313393095607,-1.98991938329972,350,5,"Entire home/apt",66056585,"Alethia","InsideAirbnb,Santi Espinosa","Aiete","Arbaizenea"
"299",2570194,43.314603628165,-1.98717348936464,35,3,"Private room",13159858,"Josse","InsideAirbnb,Santi Espinosa","Centro","Paseo Miraconcha"
"300",5879782,43.324206355167,-1.9861585118626,40,2,"Private room",29992891,"Brendon & Nick","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
"301",11335572,43.3247516697456,-1.97155906558461,150,8,"Entire home/apt",59153204,"Laura","InsideAirbnb,Santi Espinosa","Gros","Gros"
"302",14853102,43.3156182016032,-2.00100330938415,270,8,"Entire home/apt",27935393,"Cristina","InsideAirbnb,Santi Espinosa","Antiguo","Ondarreta"
"303",7731079,43.3157227902026,-1.98650602384474,85,2,"Private room",23783738,"Jone","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"304",15972224,43.304852158383,-1.97300763210505,65,2,"Entire home/apt",102478614,"Nuria","InsideAirbnb,Santi Espinosa","Amara Berri","Amara - Berri"
"305",13563765,43.3173544574965,-1.96970229272176,47,3,"Private room",14011988,"Pablo","InsideAirbnb,Santi Espinosa","Egia","Iruresoro"
"306",5633893,43.3245186327895,-1.97637696900291,89,2,"Entire home/apt",6598471,"People Rentals","InsideAirbnb,Santi Espinosa","Gros","Gros"
"307",956265,43.3129056431929,-1.99063725883405,160,2,"Entire home/apt",5171520,"Itziar","InsideAirbnb,Santi Espinosa","Aiete","Miraconcha"
"308",14810653,43.3214166273681,-1.98160346232289,88,6,"Entire home/apt",25039584,"Ss Housing","InsideAirbnb,Santi Espinosa","Centro","Area Romantica"
"309",6166347,43.3226413494932,-1.97750120744159,175,6,"Entire home/apt",31990516,"Olga","InsideAirbnb,Santi Espinosa","Gros","Gros"
"310",1928837,43.3246586802201,-1.98549004865741,35,4,"Private room",9893159,"Joseba","InsideAirbnb,Santi Espinosa","Centro","Parte Vieja"
