id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20181127,lastreview_20181127,exists_20181127
airbnb599232738a46554f807af449729,https://www.airbnb.com/rooms/26376968,-1.9799869461778585,43.324588190529006,2018-08-27 05:57:26.107000,2018-09-22 08:21:52.065000,airbnb124008929,entire_home,3,6,0,1,,0,0,0
airbnb599232738a46554f807af449730,https://www.airbnb.com/rooms/14209083,-1.978630157223966,43.32466548668359,2017-08-17 14:07:00.451000,2018-09-22 08:24:01.507000,airbnb2035832,entire_home,3,5,12,4,,0,0,0
airbnb599232738a46554f807af449731,https://www.airbnb.com/rooms/15029638,-1.978681824316719,43.3240814058153,2017-08-17 14:05:59.410000,2017-09-08 07:36:01.016000,airbnb50920106,entire_home,3,5,9,2,125,0,0,0
airbnb599232738a46554f807af449732,https://www.airbnb.com/rooms/14024926,-1.9786228390944152,43.32400503513905,2017-08-17 14:06:12.160000,2017-09-08 07:36:06.470000,airbnb2035832,entire_home,3,4,2,2,200,0,0,0
airbnb599232738a46554f807af449733,https://www.airbnb.com/rooms/23952480,-1.978467731668663,43.323841572508975,2018-05-05 17:07:06.508000,2018-09-22 08:23:25.562000,airbnb102583389,entire_home,0,8,7,2,,12,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449734,https://www.airbnb.com/rooms/11840392,-1.978773760895341,43.32354672294131,2017-08-17 14:05:34.873000,2018-09-22 09:28:47.016000,airbnb149691,private_room,1,2,50,3,,53,2018-07-01 00:00:00,1
airbnb599232738a46554f807af449735,https://www.airbnb.com/rooms/13340414,-1.978719037575063,43.3233930671646,2017-08-17 14:05:54.848000,2018-09-22 09:25:50.831000,airbnb3952766,entire_home,2,3,27,2,,32,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449736,https://www.airbnb.com/rooms/3213738,-1.9794726627566455,43.32343519001536,2018-05-05 17:07:06.508000,2018-09-22 08:23:01.205000,airbnb15707672,entire_home,0,2,9,3,,9,2018-08-01 00:00:00,1
airbnb599232738a46554f807af449737,https://www.airbnb.com/rooms/11841000,-1.9794655133277157,43.323748431604,2017-08-17 14:05:26.804000,2018-09-22 08:21:39.956000,airbnb149691,private_room,1,2,40,2,,43,2018-08-01 00:00:00,1
airbnb599232738a46554f807af449738,https://www.airbnb.com/rooms/14800412,-1.9793200278419298,43.32394576115859,2017-08-17 14:06:07.851000,2017-09-08 07:36:30.247000,airbnb91326168,entire_home,3,5,3,7,150,3,2016-10-01 00:00:00,1
