estado,tipo,dirección,x,y
VUT_Favorable,"Viviendas de uso turístico","Zaragoza,Pz de    2,    01 - Dr","582302.51","4796549.71"
VUT_Favorable,"Viviendas de uso turístico","Zaragoza,Pz de    2,    01 - Dr1","582302.51","4796549.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zaragoza,Pz de    2,    02 - Iz","582302.51","4796549.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zarategi,Ps de   10  Emilio  Villa Oasis","584478.06","4796688.1"
VUT_Favorable,"Viviendas de uso turístico","Zarategi,Ps de   15  Alekua  1º","584382.79","4796780.65"
VUT_Favorable,"Viviendas de uso turístico","Zarategi,Ps de   31,    01 - B  Juanita","584434.53","4796750.23"
VUT_Tramitacion,"Viviendas de uso turístico","Zarategi,Ps de   37,    01 - Dr","584609.24","4796740.73"
VUT_Favorable,"Viviendas de uso turístico","Zarautz    2,    01 - Dr","580618.45","4795964.06"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz   21,    02 - Iz","580722.59","4795827.53"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz   27,    En - Dr","580718.97","4795783.6"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz   35  4º Derecha","580715.38","4795715.65"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz   37,    00 - Iz","580712.65","4795695.88"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz   60,    01 - 3","580508.96","4795458.93"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz  115,    02 - A","580807.65","4795104.08"
VUT_Tramitacion,"Viviendas de uso turístico","Zarautz  143,    00 - A  Sasiotetgi","580954.41","4794709.96"
VUT_Favorable,"Viviendas de uso turístico","Zemoriya   11,    01 - Iz  Eguino","583485.76","4797614.73"
VUT_Favorable,"Viviendas de uso turístico","Zubieta    1,    1º - B","582328.05","4796601.19"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    1.E  Entresuelo-Izquierda A","582314.92","4796593.52"
VUT_Favorable,"Viviendas de uso turístico","Zubieta    1.E  Entresuelo Izquierda B","582314.92","4796593.52"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    1.E,    06 - Iz","582314.92","4796593.52"
VUT_Favorable,"Viviendas de uso turístico","Zubieta    7,    01 - B","582174.3","4796428.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    7,    04 - A","582174.3","4796428.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    7,    05 - A","582174.3","4796428.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    8,    04 - Iz","582287.09","4796605.59"
VUT_Favorable,"Viviendas de uso turístico","Zubieta    9,    01","582169.2","4796423.65"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta    9,    05 - Dr","582169.2","4796423.65"
VUT_Favorable,"Viviendas de uso turístico","Zubieta   11  1º","582159.86","4796414.02"
VUT_Favorable,"Viviendas de uso turístico","Zubieta   18  -20, 1º A","582250.85","4796545.88"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   24  2º","582221","4796507.04"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   24,    02","582221","4796507.04"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   28,    At - Dr","582202.15","4796488.55"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   32,    04","582187.94","4796472.27"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   32,    En  Entresuelo","582187.94","4796472.27"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   32,    En  Entresuelo","582187.94","4796472.27"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   36,    01","582165.23","4796447.05"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   36,    03 - Dr","582165.23","4796447.05"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   38,    02 - Dr","582163.13","4796444.97"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta   42,    07","582147.72","4796429.02"
VUT_Favorable,"Viviendas de uso turístico","Zubieta   44,    En","582139.86","4796420.9"
VUT_Favorable,"Viviendas de uso turístico","Zubieta   46,    En","582127.31","4796406.69"
VUT_Tramitacion,"Viviendas de uso turístico","Zubieta,Pz de    2,    01 - B","582144.07","4796378.81"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de    3,    01 - D","580985.89","4796291.79"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de    3,    04 - A","580985.89","4796291.79"
VUT_Favorable,"Viviendas de uso turístico","Zumalakarregi,Av de    7  Bajo Local C","580938.78","4796257.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de    7,    05 - E","580938.78","4796257.71"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de    9-02,    03 - A","580919.66","4796242.41"
VUT_Favorable,"Viviendas de uso turístico","Zumalakarregi,Av de    9  1 A","580919.66","4796242.41"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de   15,    01 - A","580794.15","4796156.18"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de   17  Entlo. Dcha.","580774.53","4796141.93"
VUT_Tramitacion,"Viviendas de uso turístico","Zumalakarregi,Av de   25-B,    07 - B","580690.76","4796082.72"
VUT_Favorable,"Viviendas de uso turístico","Zurriola,Av de   18,    En - B","582966.79","4797367.96"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   24,    02 - Dr","583044.05","4797408.69"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   24,    05 - Dr","583044.05","4797408.69"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   24,    07 - Dr","583044.05","4797408.69"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   24,    07 - Iz","583044.05","4797408.69"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   28,    05 - Dr","583066.62","4797420.52"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   28,    05 - Iz","583066.62","4797420.52"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   30,    02 - Iz","583078.98","4797426.98"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   30,    05 - Iz","583078.98","4797426.98"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   30,    06 - Iz","583078.98","4797426.98"
VUT_Tramitacion,"Viviendas de uso turístico","Zurriola,Av de   32,    04 - Dr","583114.85","4797445.93"
VUT_Favorable,"Viviendas de uso turístico","Zurriola,Av de   34  1º Dcha.","583125.95","4797451.73"
HAB_Favorable,"Habitaciones de uso turístico","31 de Agosto   16  3º","582325.24","4797358.65"
HAB_Tramitacion,"Habitaciones de uso turístico","31 de Agosto   16  4º D","582325.24","4797358.65"
HAB_Tramitacion,"Habitaciones de uso turístico","31 de Agosto   30  2º C","582264.39","4797321.27"
HAB_Tramitacion,"Habitaciones de uso turístico","31 de Agosto   38  3º Izda","582237.36","4797307.33"
HAB_Favorable,"Habitaciones de uso turístico","31 de Agosto   38,    04 - Dr","582237.36","4797307.33"
HAB_Favorable,"Habitaciones de uso turístico","Agerre,Cm de   26","584007.92","4793775.25"
HAB_Tramitacion,"Habitaciones de uso turístico","Agirre Miramon    7,    02 - Dr","582883.21","4797161.66"
HAB_Tramitacion,"Habitaciones de uso turístico","Alcalde J.Elosegi,Av   54,    Bh - 2B  Eguzki Lore","584869.73","4797000.51"
HAB_Favorable,"Habitaciones de uso turístico","Alcalde J.Elosegi,Av  253B","585001.64","4797282.43"
HAB_Tramitacion,"Habitaciones de uso turístico","Aldamar   16,    02","582496.23","4797281.81"
HAB_Favorable,"Habitaciones de uso turístico","Aldapa   16","583534.2","4796379.91"
HAB_Favorable,"Habitaciones de uso turístico","Aldapeta,Cz de   58  Elda  1º A","581877.92","4796163.58"
HAB_Tramitacion,"Habitaciones de uso turístico","Alkiza,Pz de    5,    00 - B","581863.23","4795384.5"
HAB_Favorable,"Habitaciones de uso turístico","Ametzagaña   38,    00 - A  (Ppal. A)","583680.64","4796562.07"
HAB_Tramitacion,"Habitaciones de uso turístico","Añorga,Av de   12,    05 - D","581500.92","4793646.44"
HAB_Tramitacion,"Habitaciones de uso turístico","Arrasate   12,    06 - D","582658.06","4796712.89"
HAB_Favorable,"Habitaciones de uso turístico","Arriola,Ps de   74,    04 - Dr","579854.44","4795978.14"
HAB_Favorable,"Habitaciones de uso turístico","Arroas    3","584694.84","4796025.71"
HAB_Favorable,"Habitaciones de uso turístico","Autonomia    1  3º C","582510.61","4796159.63"
HAB_Favorable,"Habitaciones de uso turístico","Autonomia    1,    03 - C","582510.61","4796159.63"
HAB_Tramitacion,"Habitaciones de uso turístico","Autonomia    4,    02 - Iz","582521.61","4796130.76"
HAB_Tramitacion,"Habitaciones de uso turístico","Balleneros    2,    02 - D","583145.52","4795348.81"
HAB_Tramitacion,"Habitaciones de uso turístico","Berio,Ps de   15,    00 - Dr","580050.68","4795603.15"
HAB_Tramitacion,"Habitaciones de uso turístico","Berio,Ps de   62,    Sm","579803.15","4795017.38"
HAB_Tramitacion,"Habitaciones de uso turístico","Bermingham    1-Iz,    01 - Iz","583229.51","4797456.93"
HAB_Tramitacion,"Habitaciones de uso turístico","Bermingham    6,    04 - Id","583260.52","4797408.03"
HAB_Favorable,"Habitaciones de uso turístico","Boulevard,Al del    6,    03  3º","582435.71","4797153.16"
HAB_Favorable,"Habitaciones de uso turístico","Boulevard,Al del   24  1º","582283.31","4797111.29"
HAB_Favorable,"Habitaciones de uso turístico","Buen Pastor,Pz del   11  1º","582620.73","4796506.41"
HAB_Favorable,"Habitaciones de uso turístico","Campanario    3  2º","582153.02","4797176.98"
HAB_Favorable,"Habitaciones de uso turístico","Campanario    9  1º Dcha.","582132.93","4797230.37"
HAB_Tramitacion,"Habitaciones de uso turístico","Colon,Ps de    9,    01 - B","582915.45","4797145.4"
HAB_Tramitacion,"Habitaciones de uso turístico","Doctor C. Delgado    8,    04 - B","583529.73","4797388.36"
HAB_Tramitacion,"Habitaciones de uso turístico","Doct. Begiristain,Ps  152  Menditxo Eder","583225.83","4794225.61"
HAB_Tramitacion,"Habitaciones de uso turístico","Duque de Mandas,Ps   15  2º A","583172.09","4796783.44"
HAB_Tramitacion,"Habitaciones de uso turístico","Duque de Mandas,Ps   38,    01 - B","583051.45","4796644.83"
HAB_Tramitacion,"Habitaciones de uso turístico","Easo    9  4º Izda.","582362.28","4796589.54"
HAB_Favorable,"Habitaciones de uso turístico","Egia    2,    05 - B","583167.2","4796462.52"
HAB_Tramitacion,"Habitaciones de uso turístico","Etume,Cm de   15,    04 - B  Etume el Tilo","578577.75","4795523.53"
HAB_Tramitacion,"Habitaciones de uso turístico","Euskal Herria   14,    00  1Er Piso","582551.9","4797329.45"
HAB_Tramitacion,"Habitaciones de uso turístico","Faro,Ps del   47","580417.5","4796734.58"
HAB_Favorable,"Habitaciones de uso turístico","Fermin Calbeton    5  2º","582420.55","4797240.56"
HAB_Favorable,"Habitaciones de uso turístico","Fermin Calbeton    9,    02 - Dr","582407.07","4797236.24"
HAB_Tramitacion,"Habitaciones de uso turístico","Fermin Calbeton   11  3º Dcha.","582395.93","4797232.58"
HAB_Favorable,"Habitaciones de uso turístico","Fermin Calbeton   14,    02 - Dr","582375.49","4797231.39"
HAB_Favorable,"Habitaciones de uso turístico","Fermin Calbeton   17,    02  2º","582343.6","4797215.45"
HAB_Tramitacion,"Habitaciones de uso turístico","Francia,Ps de    1,    1º - B","582961.85","4797002.29"
HAB_Tramitacion,"Habitaciones de uso turístico","Fueros,Ps de los    3,    06 - A","582769.75","4796816.99"
HAB_Favorable,"Habitaciones de uso turístico","Fueros,Ps de los    4,    06 - B","582769.06","4796802.33"
HAB_Favorable,"Habitaciones de uso turístico","General Jauregi   11,    04 - E  Parma","582502.15","4797392.75"
HAB_Tramitacion,"Habitaciones de uso turístico","Getaria   20  2º","582675.51","4796603.58"
HAB_Tramitacion,"Habitaciones de uso turístico","Goizueta    9,    01 - C","584821.25","4793794.96"
HAB_Favorable,"Habitaciones de uso turístico","Gran Via    7,    05 - Iz","583155.13","4797385.53"
HAB_Tramitacion,"Habitaciones de uso turístico","Idiakez   10  6º","582606.55","4796887.29"
HAB_Favorable,"Habitaciones de uso turístico","Idiakez   13,    05 - B","582621.88","4796891.36"
HAB_Favorable,"Habitaciones de uso turístico","Iñigo    5  1º Dcha.","582364.45","4797296.48"
HAB_Favorable,"Habitaciones de uso turístico","Iñigo    9,    02","582385.17","4797305.01"
HAB_Tramitacion,"Habitaciones de uso turístico","Intxaurrondo   42  Kabi Alai  Villa Kabi Alai","584699","4796952.84"
HAB_Tramitacion,"Habitaciones de uso turístico","Isabel II,Av de   16,    05 - F","582910.3","4795060.63"
HAB_Favorable,"Habitaciones de uso turístico","Izaburu   19,    01  Intxorta  1º","581675.76","4795786.59"
HAB_Tramitacion,"Habitaciones de uso turístico","Izaburu   27,    01 - A","581653.71","4795860.37"
HAB_Tramitacion,"Habitaciones de uso turístico","Javier Barkaiztegi   11,    09 - B","582627.9","4795259.31"
HAB_Tramitacion,"Habitaciones de uso turístico","Jose Arana    7,    03 - B","583497.96","4797269.1"
HAB_Tramitacion,"Habitaciones de uso turístico","Jose Maria Soroa   17,    02 - Dr","583530.67","4797216.23"
HAB_Favorable,"Habitaciones de uso turístico","Jose Maria Soroa   21,    05 - Dr","583554.73","4797222.85"
HAB_Favorable,"Habitaciones de uso turístico","Juan de Bilbao   13  3º B","582276.37","4797286.98"
HAB_Tramitacion,"Habitaciones de uso turístico","Julio Urkixo,Ps de   12,    04 - A","585903.29","4797200.74"
HAB_Tramitacion,"Habitaciones de uso turístico","Karmele Saint-Martin   24  Bajo A","579890.48","4795307.37"
HAB_Tramitacion,"Habitaciones de uso turístico","Katxola   19","581834.53","4794221.54"
HAB_Favorable,"Habitaciones de uso turístico","Larramendi    2  Entlo.","582730.44","4796398.57"
HAB_Tramitacion,"Habitaciones de uso turístico","Lazkano,Ps de    2","581971.58","4795798.99"
HAB_Tramitacion,"Habitaciones de uso turístico","Lazkano,Ps de   45,    03 - Dr","581935.46","4795633.71"
HAB_Tramitacion,"Habitaciones de uso turístico","Legazpi    8  1º","582504.19","4797081.85"
HAB_Tramitacion,"Habitaciones de uso turístico","Loiolatarra    2,    01 - Iz","583876.77","4795787.43"
HAB_Tramitacion,"Habitaciones de uso turístico","Maestro Arbos,Ps del    7  Mendi Mendiyan","584020.24","4796904.97"
HAB_Favorable,"Habitaciones de uso turístico","Marbil,Cm de   26,    04 - Dr  Erreguenea","580374.34","4796424.54"
HAB_Tramitacion,"Habitaciones de uso turístico","Marina    5,    05 - Dr","582210.05","4796409.56"
HAB_Favorable,"Habitaciones de uso turístico","Mayor    3,    04 - Iz","582230.16","4797143.41"
HAB_Tramitacion,"Habitaciones de uso turístico","Mayor   21,    02 - Iz","582169.71","4797252.11"
HAB_Tramitacion,"Habitaciones de uso turístico","Miraconcha,Ps de   31,    05 - A","581618.48","4796199.23"
HAB_Favorable,"Habitaciones de uso turístico","Miracruz   17A,    05 - Cn","583252.06","4797129.39"
HAB_Favorable,"Habitaciones de uso turístico","Navarra,Av de   44,    Pr - A  Principal A","583742.41","4797180.24"
HAB_Favorable,"Habitaciones de uso turístico","Orixe,Ps de    2","580598.36","4794814.92"
HAB_Tramitacion,"Habitaciones de uso turístico","Padre Larroca    5,    01 - Iz","583195.46","4797152.26"
HAB_Favorable,"Habitaciones de uso turístico","Padre Larroca   14,    01 - Dr","583160.42","4797209.66"
HAB_Tramitacion,"Habitaciones de uso turístico","Peña y Goñi   13  2º","582906","4797211.29"
HAB_Favorable,"Habitaciones de uso turístico","Pescaderia    6,    03 - Dr","582385.9","4797267.45"
HAB_Tramitacion,"Habitaciones de uso turístico","Portuenea    6,    03 - Dr","581410.91","4795633.57"
HAB_Favorable,"Habitaciones de uso turístico","Prim   38,    03 - Dr","582694.5","4796216.12"
HAB_Favorable,"Habitaciones de uso turístico","Rodil   64  Mendi Azpi","584005.2","4797356.5"
HAB_Favorable,"Habitaciones de uso turístico","Salamanca,Ps de    7  1º Dcha.","582551.3","4797357.82"
HAB_Favorable,"Habitaciones de uso turístico","San Francisco    1,    01 - Iz","583071.09","4797176.25"
HAB_Favorable,"Habitaciones de uso turístico","San Francisco   15,    05 - Iz  A","583233.49","4797333.29"
HAB_Favorable,"Habitaciones de uso turístico","San Jeronimo   14,    02","582275.53","4797182.95"
HAB_Tramitacion,"Habitaciones de uso turístico","San Jeronimo   17  1º D","582262.22","4797205.92"
HAB_Tramitacion,"Habitaciones de uso turístico","San Jeronimo   17  1º Izda.","582262.22","4797205.92"
HAB_Favorable,"Habitaciones de uso turístico","San Juan    8  1º D","582410.93","4797333.5"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan    8  Entlo. Dcha.","582410.93","4797333.5"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan    9  1º","582431.78","4797272.47"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan    9  2º","582431.78","4797272.47"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan    9,    03","582431.78","4797272.47"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan   13,    02 - Dr","582414.48","4797301.05"
HAB_Tramitacion,"Habitaciones de uso turístico","San Juan   13,    3º - Iz","582414.48","4797301.05"
HAB_Favorable,"Habitaciones de uso turístico","San Marcial    8,    03 - E","582701.47","4796810.61"
HAB_Tramitacion,"Habitaciones de uso turístico","San Martin   53,    03 - Iz","582165.94","4796361.81"
HAB_Tramitacion,"Habitaciones de uso turístico","San Roque   76  Mirentxu","582249.85","4795944.68"
HAB_Tramitacion,"Habitaciones de uso turístico","Sancho el Sabio,Av    6,    05 - Dr","582684.13","4795829.42"
HAB_Favorable,"Habitaciones de uso turístico","Serrano Anguita    2,    01","580813.8","4796144.71"
HAB_Tramitacion,"Habitaciones de uso turístico","Tolosa,Av de   12,    05 - A","580415.45","4795949.57"
HAB_Favorable,"Habitaciones de uso turístico","Tomas Gros    3  1º Dcha.","583004.42","4797003.47"
HAB_Tramitacion,"Habitaciones de uso turístico","Txofre    9,    03 - E","583380.25","4797244.84"
HAB_Favorable,"Habitaciones de uso turístico","Ulia,Ps de   74  Bilkoin  3º Izda.","584823.95","4797190.81"
HAB_Tramitacion,"Habitaciones de uso turístico","Ulia,Ps de  111","584271.23","4797428.94"
HAB_Tramitacion,"Habitaciones de uso turístico","Urbieta   12  1º","582419.72","4796620.25"
HAB_Tramitacion,"Habitaciones de uso turístico","Urbieta   12,    03","582419.72","4796620.25"
HAB_Tramitacion,"Habitaciones de uso turístico","Urdaneta    1,    06 - Iz","582697.89","4796485.7"
HAB_Tramitacion,"Habitaciones de uso turístico","Usandizaga    3  2º Izda.","582834.21","4797233.04"
HAB_Tramitacion,"Habitaciones de uso turístico","Usandizaga    3,    02 - Izb","582834.21","4797233.04"
HAB_Tramitacion,"Habitaciones de uso turístico","Usandizaga    7  2º B","582893.82","4797263.16"
HAB_Favorable,"Habitaciones de uso turístico","Usandizaga   12,    01 - C","582915.09","4797257"
HAB_Tramitacion,"Habitaciones de uso turístico","Usurbil   10,    01 - Dr","580701.72","4794740.99"
HAB_Favorable,"Habitaciones de uso turístico","Virgen del Coro    8  1 Cn y Izda","582105.03","4797255.48"
HAB_Tramitacion,"Habitaciones de uso turístico","Zabaleta    1,    04","582947.24","4797163.28"
HAB_Tramitacion,"Habitaciones de uso turístico","Zubieta    8,    01","582287.09","4796605.59"
HAB_Favorable,"Habitaciones de uso turístico","Zurriola,Av de   24,    07 - Dr","583044.05","4797408.69"
