estado,tipo,dirección,x,y,longitude,latitude
VUT_Favorable,Viviendas de uso turístico,"Segundo Ispizua 14, 01 - B 1º B",583397.17,4797409.4,-1.97139372,43.3249028529
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 01 - Dr",583394.99,4797433.48,-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 01 - Iz",583394.99,4797433.48,-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 15, 04 - Iz",583394.99,4797433.48,-1.9714169453,43.3251198899
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 05 - B",583408.5,4797419.59,-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 06 - D",583408.5,4797419.59,-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 17, 07 - A",583408.5,4797419.59,-1.9712524515,43.324993338
VUT_Tramitacion,Viviendas de uso turístico,Segundo Ispizua 27 6º A,583499.24,4797327.5,-1.9701474629,43.3241541697
VUT_Favorable,Viviendas de uso turístico,Segundo Ispizua 27 Entlo Local 2,583499.24,4797327.5,-1.9701474629,43.3241541697
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 28, 06 - D",583486.21,4797312.21,-1.9703104704,43.3240179587
VUT_Tramitacion,Viviendas de uso turístico,"Segundo Ispizua 33, 03 - C",583546.15,4797277.2,-1.9695766368,43.3236961022
VUT_Tramitacion,Viviendas de uso turístico,"Serapio Mujika,Ps de 18, 04 - B",585568.71,4797249.35,-1.9446396717,43.3232179323
VUT_Tramitacion,Viviendas de uso turístico,"Simona de Lajust 2, 01 - Iz",580681.88,4795861.18,-2.0051060639,43.3112601319
VUT_Tramitacion,Viviendas de uso turístico,"Soraluze 6, 00 - Iz",582452.92,4797426.88,-1.9830354994,43.3251643635
VUT_Tramitacion,Viviendas de uso turístico,"Tejeria 13, 06 - D",583364.98,4796552.68,-1.9719207591,43.3171932601
VUT_Tramitacion,Viviendas de uso turístico,"Tejeria 16, 01 - Dr",583376.29,4796534.6,-1.9717840481,43.3170292297
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de 5 3º - Loc. 7",580639.18,4796018.03,-2.0056094975,43.3126768683
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de 33, 05 - Iz",580366.27,4795834.47,-2.009001208,43.311053438
VUT_Favorable,Viviendas de uso turístico,"Tolosa,Av de 89, 01 - Dr",580484.99,4795413.53,-2.0075991498,43.3072509182
VUT_Favorable,Viviendas de uso turístico,"Tolosa,Av de 95, 01 - A Bilorea",580501.44,4795343.34,-2.0074066304,43.3066172201
VUT_Tramitacion,Viviendas de uso turístico,"Tolosa,Av de 119, 01 - C",580684.72,4795092.85,-2.0051838778,43.3043423645
VUT_Favorable,Viviendas de uso turístico,Trento 4 1º B,580620.71,4796148.06,-2.005818139,43.313849539
VUT_Favorable,Viviendas de uso turístico,Trento 8 1º A,580600.65,4796176.46,-2.0060613067,43.3141073807
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 03 - 6",582263.87,4796460.77,-1.9855116061,43.3164870183
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 05 - 4",582263.87,4796460.77,-1.9855116061,43.3164870183
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 2, 07 - 5",582263.87,4796460.77,-1.9855116061,43.3164870183
VUT_Favorable,Viviendas de uso turístico,Triunfo 3 1º Dcha.,582274.54,4796465.75,-1.9853792966,43.316530687
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 4, 02 - Dr",582297.31,4796401.37,-1.9851081844,43.3159485715
VUT_Tramitacion,Viviendas de uso turístico,"Triunfo 4, 05 - C",582297.31,4796401.37,-1.9851081844,43.3159485715
VUT_Tramitacion,Viviendas de uso turístico,"Trueba 7, 06 - C",583103.82,4797179.02,-1.9750461529,43.3228611892
VUT_Favorable,Viviendas de uso turístico,Trueba 12 1º Izda.,583117.48,4797183.16,-1.9748770782,43.3228969524
VUT_Tramitacion,Viviendas de uso turístico,"Trueba 12, 06 - Cn",583117.48,4797183.16,-1.9748770782,43.3228969524
VUT_Tramitacion,Viviendas de uso turístico,"Txalupagillene,Pz 4, 05 - A",580815.27,4796031.34,-2.0034364328,43.3127778042
VUT_Tramitacion,Viviendas de uso turístico,"Txingurriaenea,Ps de 8, 00 - 2A",586025.42,4796678.2,-1.9390972746,43.3180237387
VUT_Tramitacion,Viviendas de uso turístico,"Txingurriaenea,Ps de 21W 4º Dcha.",585922.89,4796506.16,-1.9403884236,43.3164865748
VUT_Tramitacion,Viviendas de uso turístico,"Txofre 5, 04 - Dr",583383.16,4797206.08,-1.9715973711,43.3230738911
VUT_Tramitacion,Viviendas de uso turístico,"Txofre 11, 02 - B",583378.82,4797264.23,-1.9716420584,43.3235979042
VUT_Tramitacion,Viviendas de uso turístico,"Txofre,Pz del 6, 03 - A",583388.09,4797344.62,-1.9715155335,43.3243206375
VUT_Favorable,Viviendas de uso turístico,"Txurruka 2, 01 - Dra",582520.44,4796897.51,-1.982282412,43.320390955
VUT_Favorable,Viviendas de uso turístico,"Txurruka 2, 01 - Drb",582520.44,4796897.51,-1.982282412,43.320390955
VUT_Favorable,Viviendas de uso turístico,"Txurruka 5, 01 - B",582545.09,4796883.84,-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 04 - B",582545.09,4796883.84,-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 05 - A",582545.09,4796883.84,-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 5, 05 - B",582545.09,4796883.84,-1.9819805077,43.3202651765
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 12, 03 - Dr",582544.78,4796851.59,-1.9819891785,43.3199748586
VUT_Tramitacion,Viviendas de uso turístico,"Txurruka 12, 05 - Dr",582544.78,4796851.59,-1.9819891785,43.3199748586
VUT_Tramitacion,Viviendas de uso turístico,"Untzaenea 13, 04 - Dr",581233.06,4795705.15,-1.9983335126,43.3097960434
VUT_Favorable,Viviendas de uso turístico,"Urbieta 2, 01 - Drb",582381.19,4796693.53,-1.9840301076,43.3185697556
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 3, 05 - Iz",582404.58,4796692.37,-1.9837418679,43.3185567495
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 01",582410.64,4796680.78,-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 05 - Dr",582410.64,4796680.78,-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 5, 07",582410.64,4796680.78,-1.9836688836,43.3184517388
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 6, 02 - A",582396.02,4796665.19,-1.9838514964,43.3183129812
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 10, 03 - A",582418.47,4796622.67,-1.9835810562,43.3179277067
VUT_Favorable,Viviendas de uso turístico,"Urbieta 11, 01 - Dr",582467.64,4796572.74,-1.982982263,43.3174727887
VUT_Favorable,Viviendas de uso turístico,"Urbieta 11, 01 - Iz",582467.64,4796572.74,-1.982982263,43.3174727887
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 11, 04 - Dr",582467.64,4796572.74,-1.982982263,43.3174727887
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 11, 05 - Dd (5º A)",582467.64,4796572.74,-1.982982263,43.3174727887
VUT_Favorable,Viviendas de uso turístico,"Urbieta 13, En - Iz",582471.92,4796564.62,-1.9829307083,43.3173992137
VUT_Favorable,Viviendas de uso turístico,"Urbieta 22, 01 - Dr",582460.55,4796542.57,-1.9830742159,43.3172019405
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 24, 04 - A",582475.5,4796513.82,-1.9828941946,43.3169414602
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 24, 05 - A",582475.5,4796513.82,-1.9828941946,43.3169414602
VUT_Favorable,Viviendas de uso turístico,"Urbieta 34, 01 - Dr",582513.11,4796443.29,-1.9824410485,43.3163023417
VUT_Favorable,Viviendas de uso turístico,"Urbieta 40, 01 - Dr",582585.49,4796306.75,-1.9815691217,43.3150651055
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 40, 03 - Dr",582585.49,4796306.75,-1.9815691217,43.3150651055
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 44, 04 - Dr",582593.85,4796290.49,-1.9814684887,43.3149177961
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 47, 02 - Iz",582618.49,4796287.5,-1.9811651299,43.3148881706
VUT_Favorable,Viviendas de uso turístico,"Urbieta 48, 01 - Dr",582601.96,4796274.9,-1.9813708379,43.3147765461
VUT_Favorable,Viviendas de uso turístico,"Urbieta 48, 01 - Iz",582601.96,4796274.9,-1.9813708379,43.3147765461
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 48, 05 - Dr",582601.96,4796274.9,-1.9813708379,43.3147765461
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 52, 01",582613.05,4796253.81,-1.9812372719,43.3145854514
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 52, 06 - Iz",582613.05,4796253.81,-1.9812372719,43.3145854514
VUT_Favorable,Viviendas de uso turístico,"Urbieta 59, 01 - Iz",582664.69,4796200.09,-1.9806086447,43.3140961279
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 60, 01 - Iz",582644.02,4796194.24,-1.9808643804,43.3140457307
VUT_Tramitacion,Viviendas de uso turístico,"Urbieta 68, 02 - Dr",582679.89,4796125.68,-1.9804324336,43.3134245317
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 3, 03 - Iz",582694.91,4796484.18,-1.9801932661,43.316650515
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 6, 05 - Dr la Parisienne",582695.48,4796500.56,-1.9801837714,43.3167979241
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 16, 04 - Iz",582513.2,4796404.03,-1.9824458372,43.3159488674
VUT_Favorable,Viviendas de uso turístico,"Urdaneta 22, 01 - C",582484.72,4796389.17,-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, 04 - B",582484.72,4796389.17,-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, 05 - B",582484.72,4796389.17,-1.9827992305,43.3158182041
VUT_Tramitacion,Viviendas de uso turístico,"Urdaneta 22, At - A (6ºa)",582484.72,4796389.17,-1.9827992305,43.3158182041
VUT_Favorable,Viviendas de uso turístico,"Urnieta 1, 00 - B",580077.97,4795693.53,-2.0125762686,43.3098152622
VUT_Tramitacion,Viviendas de uso turístico,"Urnieta 9, 01 - Iz",579925.21,4795743.13,-2.0144524286,43.3102780688
VUT_Tramitacion,Viviendas de uso turístico,"Urnieta 14, 02 - Iz",579910.45,4795779.82,-2.0146290689,43.3106099666
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 10, 05 - B",582931.01,4795675.3,-1.9774042208,43.3093420443
VUT_Favorable,Viviendas de uso turístico,"Urumea,Ps del 12, 01 - C",582961.59,4795643.03,-1.9770320805,43.3090481407
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 12, 02 - B",582961.59,4795643.03,-1.9770320805,43.3090481407
VUT_Favorable,Viviendas de uso turístico,"Urumea,Ps del 13 Ps.Urumea 13-1ºb",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 03 - E",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 03 - F",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 05 - F",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 08 - A",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 10 - B",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Urumea,Ps del 13, 10 - F",582971.15,4795629.1,-1.9769163219,43.3089216723
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 2-01, 03 - B",582818.4,4797208.15,-1.9785614117,43.3231549395
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 2-01, 04 - C",582818.4,4797208.15,-1.9785614117,43.3231549395
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 3, 01 - Iz",582834.21,4797233.04,-1.9783626944,43.3233772864
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 3, 01 - Iz",582834.21,4797233.04,-1.9783626944,43.3233772864
VUT_Favorable,Viviendas de uso turístico,Usandizaga 6 1º Izquierda,582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 01 - D",582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - B",582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - C",582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 6, 02 - D",582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Favorable,Viviendas de uso turístico,"Usandizaga 6, 1º - B",582851.51,4797224.96,-1.9781505773,43.323302635
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 7, 02 - Iz",582893.82,4797263.16,-1.9776230604,43.3236418922
VUT_Favorable,Viviendas de uso turístico,Usandizaga 8 1º Dcha.,582865.02,4797231.85,-1.9779829377,43.323363178
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 11, 06 - Dr",582912.01,4797272.42,-1.9773973493,43.3237232559
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 12, 01 - B",582915.09,4797257,-1.9773616967,43.3235840878
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 12, 02 - D",582915.09,4797257,-1.9773616967,43.3235840878
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 14, 03 - B",582927.94,4797263.54,-1.9772022473,43.3236415513
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 14, 06 - D",582927.94,4797263.54,-1.9772022473,43.3236415513
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 16, 05 - Dr",582941.62,4797270.44,-1.977032508,43.3237021642
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 18, 05 - Dr",582944.23,4797271.76,-1.9770001229,43.3237137605
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 29, 04 - C",583070.89,4797352.69,-1.9754259497,43.3244284025
VUT_Tramitacion,Viviendas de uso turístico,"Usandizaga 29, 07 - C",583070.89,4797352.69,-1.9754259497,43.3244284025
VUT_Tramitacion,Viviendas de uso turístico,"Virgen del Carmen 21, Bh - D",583453.67,4796546.13,-1.9708281788,43.317124454
VUT_Favorable,Viviendas de uso turístico,"Virgen del Carmen 43, 01 - A",583605.7,4796639.27,-1.9689394243,43.3179461213
VUT_Favorable,Viviendas de uso turístico,"Virgen del Coro 4, 02 2º",582115.35,4797264.5,-1.9872226966,43.32373937
VUT_Tramitacion,Viviendas de uso turístico,Virgen del Coro 8 1º C,582105.03,4797255.48,-1.9873513087,43.3236592883
VUT_Tramitacion,Viviendas de uso turístico,"Vitoria-Gasteiz 4, 03 - B",580648.06,4796153.95,-2.0054800549,43.3138996363
VUT_Tramitacion,Viviendas de uso turístico,"Vitoria-Gasteiz 18, 01 - A",580387.64,4795971.67,-2.0087176551,43.3122864004
VUT_Tramitacion,Viviendas de uso turístico,"Wiesbaden 8, 00",580649.26,4796353.84,-2.0054359078,43.3156991641
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 4, 04 - C",582963.04,4797150.65,-1.976786466,43.322621315
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 4, 05 - C",582963.04,4797150.65,-1.976786466,43.322621315
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 6, 04 - D",582976.36,4797163.84,-1.9766202178,43.3227385967
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 12, 03 - C",583012.49,4797199.65,-1.9761692677,43.3230570116
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 28, 04 - Dr",583197.44,4797381.28,-1.9738610286,43.3246718107
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 30, 01 - Iz",583206.64,4797390.24,-1.9737462176,43.3247514607
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 33, 02 - D",583122.15,4797335.26,-1.974796461,43.3242658131
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 34, 01 - Dr",583225.04,4797408.39,-1.9735165599,43.3249128312
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 35, En - Dr",583128.55,4797341.85,-1.9747165399,43.3243244363
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 01 - Cn",583236.12,4797419.31,-1.9733782668,43.3250099189
VUT_Favorable,Viviendas de uso turístico,"Zabaleta 36, 01 - Dr (Principal Derecha)",583236.12,4797419.31,-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 02 - Cn",583236.12,4797419.31,-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 36, 03 - Iz",583236.12,4797419.31,-1.9733782668,43.3250099189
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 37, 04 - B",583139.03,4797352.62,-1.9745856719,43.3244202414
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 37, 07 - A",583139.03,4797352.62,-1.9745856719,43.3244202414
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 40, 06 - Dr -Izda",583271.33,4797454.06,-1.9729387892,43.3253188791
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 42-Dr, 07 - A",583288.56,4797471.13,-1.9727237195,43.3254706542
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 42-Iz, 03 - B",583288.56,4797471.13,-1.9727237195,43.3254706542
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 44-Iz, 02 - D",583301.44,4797483.94,-1.9725629395,43.3255845574
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 44-Iz, 04 - A",583301.44,4797483.94,-1.9725629395,43.3255845574
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 45, 01 - Dr",583185.47,4797397.9,-1.9740061223,43.324822767
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 47, 02 - C",583200.86,4797411,-1.9738143493,43.3249390053
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 47, 05 - C",583200.86,4797411,-1.9738143493,43.3249390053
VUT_Tramitacion,Viviendas de uso turístico,Zabaleta 49 1º A y 1º C,583212.93,4797422.88,-1.9736637026,43.3250446268
VUT_Favorable,Viviendas de uso turístico,Zabaleta 49 1º B,583212.93,4797422.88,-1.9736637026,43.3250446268
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 49, 01 - D",583212.93,4797422.88,-1.9736637026,43.3250446268
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 51, 07 - C",583224.79,4797436.72,-1.9735153479,43.3251679175
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 55-Dr, 05 - Iz",583269.41,4797480.73,-1.972958421,43.3255592052
VUT_Tramitacion,Viviendas de uso turístico,"Zabaleta 59, 04 - Iz",583320.55,4797531.15,-1.9723201088,43.3260074775
VUT_Favorable,Viviendas de uso turístico,"Zaragoza,Pz de 2, 01 - Dr",582302.51,4796549.71,-1.9850218373,43.3172835335
VUT_Favorable,Viviendas de uso turístico,"Zaragoza,Pz de 2, 01 - Dr1",582302.51,4796549.71,-1.9850218373,43.3172835335
VUT_Tramitacion,Viviendas de uso turístico,"Zaragoza,Pz de 2, 02 - Iz",582302.51,4796549.71,-1.9850218373,43.3172835335
VUT_Tramitacion,Viviendas de uso turístico,"Zarategi,Ps de 10 Emilio Villa Oasis",584478.06,4796688.1,-1.9581753399,43.3182882637
VUT_Favorable,Viviendas de uso turístico,"Zarategi,Ps de 15 Alekua 1º",584382.79,4796780.65,-1.9593358439,43.3191321955
VUT_Favorable,Viviendas de uso turístico,"Zarategi,Ps de 31, 01 - B Juanita",584434.53,4796750.23,-1.958702533,43.3188525143
VUT_Tramitacion,Viviendas de uso turístico,"Zarategi,Ps de 37, 01 - Dr",584609.24,4796740.73,-1.9565497182,43.3187473505
VUT_Favorable,Viviendas de uso turístico,"Zarautz 2, 01 - Dr",580618.45,4795964.06,-2.0058730096,43.3121931854
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 21, 02 - Iz",580722.59,4795827.53,-2.0046090851,43.3109528057
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 27, En - Dr",580718.97,4795783.6,-2.0046601715,43.3105576818
VUT_Tramitacion,Viviendas de uso turístico,Zarautz 35 4º Derecha,580715.38,4795715.65,-2.0047144165,43.3099462969
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 37, 00 - Iz",580712.65,4795695.88,-2.0047509791,43.3097685958
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 60, 01 - 3",580508.96,4795458.93,-2.0072969847,43.3076571013
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 115, 02 - A",580807.65,4795104.08,-2.0036667646,43.3044302794
VUT_Tramitacion,Viviendas de uso turístico,"Zarautz 143, 00 - A Sasiotetgi",580954.41,4794709.96,-2.001915583,43.3008661459
VUT_Favorable,Viviendas de uso turístico,"Zemoriya 11, 01 - Iz Eguino",583485.76,4797614.73,-1.9702700112,43.3267416325
VUT_Favorable,Viviendas de uso turístico,"Zubieta 1, 1º - B",582328.05,4796601.19,-1.9846992016,43.3177442216
VUT_Tramitacion,Viviendas de uso turístico,Zubieta 1.E Entresuelo-Izquierda A,582314.92,4796593.52,-1.9848622505,43.3176766044
VUT_Favorable,Viviendas de uso turístico,Zubieta 1.E Entresuelo Izquierda B,582314.92,4796593.52,-1.9848622505,43.3176766044
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 1.E, 06 - Iz",582314.92,4796593.52,-1.9848622505,43.3176766044
VUT_Favorable,Viviendas de uso turístico,"Zubieta 7, 01 - B",582174.3,4796428.71,-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 7, 04 - A",582174.3,4796428.71,-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 7, 05 - A",582174.3,4796428.71,-1.986620822,43.3162081675
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 8, 04 - Iz",582287.09,4796605.59,-1.9852035988,43.3177883181
VUT_Favorable,Viviendas de uso turístico,"Zubieta 9, 01",582169.2,4796423.65,-1.9866844629,43.3161631686
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 9, 05 - Dr",582169.2,4796423.65,-1.9866844629,43.3161631686
VUT_Favorable,Viviendas de uso turístico,Zubieta 11 1º,582159.86,4796414.02,-1.9868010673,43.3160774882
VUT_Favorable,Viviendas de uso turístico,"Zubieta 18 -20, 1º A",582250.85,4796545.88,-1.9856593988,43.3172547025
VUT_Tramitacion,Viviendas de uso turístico,Zubieta 24 2º,582221,4796507.04,-1.9860332758,43.3169082829
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 24, 02",582221,4796507.04,-1.9860332758,43.3169082829
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 28, At - Dr",582202.15,4796488.55,-1.9862684699,43.3167438745
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, 04",582187.94,4796472.27,-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, En Entresuelo",582187.94,4796472.27,-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 32, En Entresuelo",582187.94,4796472.27,-1.9864461196,43.3165988557
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 36, 01",582165.23,4796447.05,-1.9867299128,43.3163742767
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 36, 03 - Dr",582165.23,4796447.05,-1.9867299128,43.3163742767
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 38, 02 - Dr",582163.13,4796444.97,-1.9867561174,43.3163557795
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta 42, 07",582147.72,4796429.02,-1.9869485117,43.3162138619
VUT_Favorable,Viviendas de uso turístico,"Zubieta 44, En",582139.86,4796420.9,-1.9870466413,43.3161416145
VUT_Favorable,Viviendas de uso turístico,"Zubieta 46, En",582127.31,4796406.69,-1.9872035098,43.3160150497
VUT_Tramitacion,Viviendas de uso turístico,"Zubieta,Pz de 2, 01 - B",582144.07,4796378.81,-1.9870010267,43.3157622108
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 3, 01 - D",580985.89,4796291.79,-2.0012943648,43.3151043444
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 3, 04 - A",580985.89,4796291.79,-2.0012943648,43.3151043444
VUT_Favorable,Viviendas de uso turístico,"Zumalakarregi,Av de 7 Bajo Local C",580938.78,4796257.71,-2.0018802538,43.3148025853
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 7, 05 - E",580938.78,4796257.71,-2.0018802538,43.3148025853
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 9-02, 03 - A",580919.66,4796242.41,-2.0021182566,43.3146668931
VUT_Favorable,Viviendas de uso turístico,"Zumalakarregi,Av de 9 1 A",580919.66,4796242.41,-2.0021182566,43.3146668931
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 15, 01 - A",580794.15,4796156.18,-2.00367847,43.3139040363
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 17 Entlo. Dcha.",580774.53,4796141.93,-2.0039224758,43.3137778473
VUT_Tramitacion,Viviendas de uso turístico,"Zumalakarregi,Av de 25-B, 07 - B",580690.76,4796082.72,-2.0049640373,43.3132537566
VUT_Favorable,Viviendas de uso turístico,"Zurriola,Av de 18, En - B",582966.79,4797367.96,-1.9767073821,43.3245773737
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 02 - Dr",583044.05,4797408.69,-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 05 - Dr",583044.05,4797408.69,-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 07 - Dr",583044.05,4797408.69,-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 24, 07 - Iz",583044.05,4797408.69,-1.9757484637,43.3249355428
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 28, 05 - Dr",583066.62,4797420.52,-1.9754683427,43.3250395569
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 28, 05 - Iz",583066.62,4797420.52,-1.9754683427,43.3250395569
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 30, 02 - Iz",583078.98,4797426.98,-1.9753149425,43.3250963516
VUT_Tramitacion,Viviendas de uso turístico,"Zurriola,Av de 30, 05 - Iz",583078.98,4797426.98,-1.9753149425,43.3250963516
