"id","latitude","longitude","price","accommodates","room_type","host_id","host_name"
16318931,43.324445,-1.973122,65,5,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
13011001,43.324174,-1.973088,199,4,"Entire home/apt",29310620,"Daniel"
2805076,43.324958,-1.972918,230,8,"Entire home/apt",5183172,"Borja   Gabriel"
12448448,43.325051,-1.973013,112,4,"Entire home/apt",67336972,"Zerua"
14379191,43.325041,-1.97309,150,4,"Entire home/apt",42342777,"Borja"
3525177,43.325036,-1.973111,149,5,"Entire home/apt",6598471,"People Rentals"
3814653,43.325277,-1.973211,100,2,"Entire home/apt",13367653,"Selectedrentals"
1822353,43.325356,-1.973172,59,6,"Entire home/apt",3425634,"Olga"
13144790,43.325582,-1.973353,230,6,"Entire home/apt",73006639,"Antonio amp Miren"
647882,43.325295,-1.972952,150,6,"Entire home/apt",438751,"Lorena"
14914101,43.325496,-1.972677,140,2,"Entire home/apt",93662382,"Sergio"
14193277,43.325716,-1.972319,299,5,"Entire home/apt",167136,"FeelFree Rentals"
12753762,43.325581,-1.972319,149,4,"Entire home/apt",6598471,"People Rentals"
2379086,43.32555,-1.972296,79,6,"Entire home/apt",4614604,"Apartamentos Donostia"
8407732,43.325461,-1.972324,120,5,"Entire home/apt",44290765,"Ainhoa"
16248668,43.32547,-1.972513,100,4,"Entire home/apt",5254782,"Always Easy"
15387686,43.324873,-1.972259,183,7,"Entire home/apt",98189424,"Iberorent Apartments"
10080973,43.324945,-1.971874,90,4,"Entire home/apt",6623180,"Alessandro"
3109675,43.324908,-1.971305,149,4,"Entire home/apt",14240716,"Mireia"
565505,43.325459,-1.971329,125,2,"Entire home/apt",2691611,"Daniela"
3160001,43.325677,-1.971697,150,6,"Entire home/apt",15707672,"The Rentals Collection"
4259898,43.325411,-1.972082,150,6,"Entire home/apt",22109206,"Inmaculada"
3810333,43.325644,-1.971948,149,2,"private_room",19383909,"Nerea"
2103455,43.325944,-1.971991,79,6,"Entire home/apt",10725302,"Aizlur. S.L."
15387685,43.326402,-1.971637,180,6,"Entire home/apt",98189424,"Iberorent Apartments"
13793876,43.326411,-1.972755,181,3,"Entire home/apt",79630455,"Miss Val"
15372878,43.326297,-1.972404,195,6,"Entire home/apt",98189424,"Iberorent Apartments"
5624984,43.326251,-1.97316,120,6,"Entire home/apt",29154686,"Idoia amp Eva"
3683805,43.325808,-1.973965,165,5,"Entire home/apt",167136,"FeelFree Rentals"
3557086,43.325457,-1.974887,149,5,"Entire home/apt",6598471,"People Rentals"
15580955,43.325408,-1.97544,250,6,"Entire home/apt",167136,"FeelFree Rentals"
3171088,43.324603,-1.975076,100,2,"Entire home/apt",15707672,"The Rentals Collection"
1199247,43.324901,-1.974938,45,3,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
8668513,43.324998,-1.974967,60,2,"private_room",12619282,"Borja"
6413372,43.324996,-1.974845,100,3,"Entire home/apt",6011535,"Jose Angel"
3780722,43.325342,-1.973702,120,2,"private_room",19383909,"Nerea"
7443112,43.32507,-1.973696,401,7,"Entire home/apt",24445526,"Josune"
7190765,43.325032,-1.974024,159,3,"Entire home/apt",167136,"FeelFree Rentals"
3527068,43.324854,-1.973978,90,2,"Entire home/apt",17676687,"Maria D"
8806249,43.324675,-1.973509,29,2,"private_room",13589715,"Ana"
6421995,43.324348,-1.974069,80,2,"Entire home/apt",18192487,"Jose Mari"
4726882,43.324353,-1.97431,65,3,"Entire home/apt",21329672,"Lorena"
11158412,43.324471,-1.974624,188,7,"Entire home/apt",6598471,"People Rentals"
2799267,43.324363,-1.974691,167,5,"Entire home/apt",167136,"FeelFree Rentals"
14211717,43.324039,-1.974545,267,4,"Entire home/apt",167136,"FeelFree Rentals"
4786831,43.323487,-1.974465,99,4,"Entire home/apt",24676172,"Ignacio"
14913780,43.323636,-1.973958,150,4,"Entire home/apt",93684552,"Felix"
6550788,43.323214,-1.973805,150,6,"Entire home/apt",15707672,"The Rentals Collection"
11429745,43.323316,-1.973883,169,5,"Entire home/apt",167136,"FeelFree Rentals"
14135742,43.323245,-1.974079,140,2,"Entire home/apt",85246818,"Coralan San Sebastian"
14135346,43.322938,-1.97395,270,10,"Entire home/apt",85246818,"Coralan San Sebastian"
446694,43.322616,-1.974034,217,7,"Entire home/apt",167136,"FeelFree Rentals"
6140287,43.323068,-1.974576,170,6,"Entire home/apt",15707672,"The Rentals Collection"
5769895,43.323265,-1.974991,159,4,"Entire home/apt",13367653,"Selectedrentals"
14191822,43.323027,-1.975207,330,6,"Entire home/apt",167136,"FeelFree Rentals"
15839459,43.322813,-1.975258,78,4,"Entire home/apt",102583389,"Basque Stay"
7217879,43.322466,-1.97474,180,2,"Entire home/apt",167136,"FeelFree Rentals"
9857743,43.32226,-1.974857,149,2,"Entire home/apt",167136,"FeelFree Rentals"
16167436,43.322244,-1.975216,120,3,"Entire home/apt",15707672,"The Rentals Collection"
3477157,43.322144,-1.975905,130,4,"Entire home/apt",17513982,"Gloria"
15372871,43.322582,-1.975796,143,5,"Entire home/apt",98189424,"Iberorent Apartments"
1921546,43.323037,-1.975738,260,9,"Entire home/apt",167136,"FeelFree Rentals"
6393642,43.323899,-1.975837,229,8,"Entire home/apt",6598471,"People Rentals"
12217653,43.323475,-1.975327,240,5,"Entire home/apt",167136,"FeelFree Rentals"
13944110,43.323431,-1.974893,220,5,"Entire home/apt",82969330,"Manuel Rosa"
6576703,43.324273,-1.974858,140,4,"Entire home/apt",34401245,"Maria"
3249705,43.324302,-1.975057,150,2,"Entire home/apt",16436199,"Dir"
13386250,43.324091,-1.975743,205,6,"Entire home/apt",167136,"FeelFree Rentals"
7339500,43.324295,-1.976385,85,2,"Entire home/apt",13740991,"Amaia"
448878,43.323412,-1.97659,126,4,"Entire home/apt",167136,"FeelFree Rentals"
14136099,43.323597,-1.976263,100,6,"Entire home/apt",5254782,"Always Easy"
14721144,43.322772,-1.976048,45,1,"private_room",13589715,"Ana"
15734012,43.322495,-1.976171,29,3,"private_room",24838516,"Rebeca"
15969517,43.322122,-1.975932,30,2,"private_room",40464072,"Amelia"
3162944,43.322167,-1.976402,120,4,"Entire home/apt",15707672,"The Rentals Collection"
15141766,43.322367,-1.976506,58,2,"private_room",25733378,"Inigo"
12297571,43.322555,-1.976364,95,6,"Entire home/apt",62876641,"Beatriz"
15173012,43.322212,-1.977105,149,4,"Entire home/apt",6598471,"People Rentals"
11451104,43.323013,-1.977539,79,4,"Entire home/apt",2035832,"Michèle amp Inigo"
13104058,43.322863,-1.977989,180,6,"Entire home/apt",4027966,"Kadi"
6601734,43.323073,-1.978169,250,5,"Entire home/apt",34538313,"Beatriz"
13738765,43.323443,-1.978126,120,4,"Entire home/apt",15707672,"The Rentals Collection"
5803901,43.323647,-1.977761,20,4,"private_room",30110523,"Javier Ezequiel"
509353,43.323561,-1.977967,121,4,"Entire home/apt",167136,"FeelFree Rentals"
5093673,43.323691,-1.977349,161,6,"Entire home/apt",2035832,"Michèle amp Inigo"
641560,43.324306,-1.977397,185,6,"Entire home/apt",167136,"FeelFree Rentals"
5452744,43.323982,-1.97804,154,3,"Entire home/apt",167136,"FeelFree Rentals"
14209211,43.324552,-1.978357,180,4,"Entire home/apt",167136,"FeelFree Rentals"
15372858,43.324835,-1.977601,185,6,"Entire home/apt",98189424,"Iberorent Apartments"
6791673,43.324605,-1.976102,250,5,"Entire home/apt",167136,"FeelFree Rentals"
4889704,43.325781,-1.983658,170,6,"Entire home/apt",15707672,"The Rentals Collection"
2137568,43.325428,-1.983299,110,4,"Entire home/apt",9049082,"Joseba"
13442298,43.324482,-1.983267,99,4,"Entire home/apt",25039584,"Ss Housing"
10482202,43.324658,-1.983474,99,4,"Entire home/apt",27570356,"Nerea"
837621,43.32487,-1.983912,89,3,"Entire home/apt",6598471,"People Rentals"
7355869,43.324401,-1.983931,206,5,"Entire home/apt",167136,"FeelFree Rentals"
13834595,43.324463,-1.9843,150,4,"Entire home/apt",15707672,"The Rentals Collection"
246664,43.325114,-1.984386,140,4,"Entire home/apt",167136,"FeelFree Rentals"
7613211,43.325326,-1.98489,169,5,"Entire home/apt",167136,"FeelFree Rentals"
13042727,43.325149,-1.984548,150,4,"Entire home/apt",72145083,"IvanampMaria"
8364073,43.324403,-1.984933,45,2,"private_room",44083644,"Jon"
16108898,43.324574,-1.985097,40,5,"Entire home/apt",105024643,"Oroitz"
3159510,43.325248,-1.985401,150,4,"Entire home/apt",15707672,"The Rentals Collection"
14248043,43.326129,-1.985239,296,7,"Entire home/apt",54971230,"Carlos"
8315764,43.326173,-1.98461,159,6,"Entire home/apt",43841680,"Miguel"
12945082,43.324339,-1.988132,165,5,"Entire home/apt",37985139,"David amp Shandra"
3222480,43.324469,-1.985952,160,4,"Entire home/apt",15707672,"The Rentals Collection"
14349659,43.323941,-1.986165,109,4,"Entire home/apt",6598471,"People Rentals"
6806930,43.323322,-1.98619,150,2,"Entire home/apt",167136,"FeelFree Rentals"
7455623,43.3233,-1.986517,300,10,"Entire home/apt",19156553,"Pablo"
4184945,43.323694,-1.987956,121,8,"Entire home/apt",2069875,"Sam"
7926749,43.323266,-1.987495,159,5,"Entire home/apt",167136,"FeelFree Rentals"
14070059,43.322897,-1.98772,125,2,"Entire home/apt",64739507,"Maria Jesus"
2329468,43.322122,-1.986824,131,4,"Entire home/apt",5183172,"Borja   Gabriel"
5199092,43.322896,-1.986615,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
5201872,43.322812,-1.985745,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
9387579,43.322732,-1.985877,50,2,"private_room",10378815,"Pavlina"
6343466,43.322519,-1.986229,85,2,"private_room",21920693,"Leire"
15372850,43.322204,-1.986072,201,7,"Entire home/apt",98189424,"Iberorent Apartments"
7656677,43.322026,-1.984549,109,4,"Entire home/apt",6598471,"People Rentals"
15839442,43.322335,-1.984596,86,6,"Entire home/apt",102583389,"Basque Stay"
581443,43.322562,-1.984538,60,2,"private_room",2350444,"Luca"
15827839,43.322997,-1.985287,170,6,"Entire home/apt",15707672,"The Rentals Collection"
5701654,43.322712,-1.985186,79,4,"Entire home/apt",5254782,"Always Easy"
16099699,43.32286,-1.985486,52,2,"private_room",103265106,"Marina"
16410252,43.322907,-1.985416,25,2,"private_room",36943395,"Andrea"
2534995,43.323213,-1.98546,45,2,"Entire home/apt",4409409,"Aitor.SanSebastianFlats."
5928093,43.323466,-1.985201,200,6,"Entire home/apt",13367653,"Selectedrentals"
14973333,43.323588,-1.984877,99,4,"Entire home/apt",94320425,"Miren"
13205479,43.323187,-1.985073,181,4,"Entire home/apt",73995092,"Esther"
581473,43.323646,-1.983974,100,3,"private_room",2350444,"Luca"
7900476,43.324181,-1.984024,110,4,"Entire home/apt",27570356,"Nerea"
13259269,43.323848,-1.983918,99,2,"Entire home/apt",74622915,"Jesus"
6347819,43.32347,-1.983571,22,1,"private_room",27007687,"Josune"
3691185,43.323145,-1.983316,160,6,"Entire home/apt",15707672,"The Rentals Collection"
10485968,43.32267,-1.983318,140,4,"Entire home/apt",54053079,"Kontxi"
16099943,43.323104,-1.983969,30,1,"private_room",103265106,"Marina"
16099847,43.322965,-1.984048,30,1,"private_room",103265106,"Marina"
5683417,43.323031,-1.984078,99,4,"Entire home/apt",5254782,"Always Easy"
11524372,43.322421,-1.98329,60,4,"private_room",59754218,"Jone"
8369620,43.322208,-1.983528,90,4,"Entire home/apt",44111890,"Juan Maria"
14870612,43.322487,-1.982876,95,6,"Entire home/apt",19131427,"Dacian"
580875,43.322299,-1.983253,60,2,"private_room",2350444,"Luca"
4358243,43.322823,-1.983096,79,4,"Entire home/apt",22622805,"Joakin"
4380557,43.323018,-1.98287,160,6,"Entire home/apt",15707672,"The Rentals Collection"
3252963,43.322525,-1.982344,170,6,"Entire home/apt",15707672,"The Rentals Collection"
8302426,43.322541,-1.982625,160,6,"Entire home/apt",15707672,"The Rentals Collection"
10668807,43.32321,-1.981012,220,4,"Entire home/apt",55108903,"Monica"
3261561,43.322683,-1.981915,220,6,"Entire home/apt",16394970,"Jesus Maria"
505223,43.323008,-1.981793,199,6,"Entire home/apt",167136,"FeelFree Rentals"
3253107,43.323074,-1.981862,150,4,"Entire home/apt",15707672,"The Rentals Collection"
3251966,43.323508,-1.981043,120,4,"Entire home/apt",15707672,"The Rentals Collection"
2465275,43.324303,-1.980982,132,2,"Entire home/apt",167136,"FeelFree Rentals"
16009409,43.323999,-1.981934,50,2,"private_room",102174845,"Dean"
5366270,43.324296,-1.98247,60,2,"private_room",27820050,"Carolina"
13580726,43.324351,-1.982461,120,4,"Entire home/apt",27820050,"Carolina"
13633115,43.323248,-1.982263,199,6,"Entire home/apt",167136,"FeelFree Rentals"
4011458,43.3234,-1.982446,265,6,"Entire home/apt",167136,"FeelFree Rentals"
580895,43.323663,-1.982755,50,2,"private_room",2350444,"Luca"
3411715,43.323571,-1.983192,356,6,"Entire home/apt",167136,"FeelFree Rentals"
13750093,43.323851,-1.983015,120,8,"Entire home/apt",2035832,"Michèle amp Inigo"
15669065,43.323939,-1.982894,95,2,"Entire home/apt",50920106,"Concepcion"
15387682,43.323905,-1.982734,127,4,"Entire home/apt",98189424,"Iberorent Apartments"
12978373,43.324212,-1.982801,168,4,"Entire home/apt",6598471,"People Rentals"
13632150,43.324485,-1.983161,199,6,"Entire home/apt",167136,"FeelFree Rentals"
11839818,43.324636,-1.983147,150,4,"Entire home/apt",15707672,"The Rentals Collection"
5734405,43.324889,-1.983154,110,4,"Entire home/apt",29142308,"Tomas"
12031257,43.324949,-1.982697,170,6,"Entire home/apt",15707672,"The Rentals Collection"
10014321,43.324577,-1.982875,140,4,"Entire home/apt",13367653,"Selectedrentals"
11584289,43.324486,-1.982436,159,5,"Entire home/apt",167136,"FeelFree Rentals"
1629919,43.325141,-1.982743,109,4,"Entire home/apt",6598471,"People Rentals"
10220133,43.325197,-1.9832,99,2,"Entire home/apt",6598471,"People Rentals"
12531991,43.325257,-1.983149,195,5,"Entire home/apt",27007687,"Josune"
12819503,43.324472,-1.981973,150,4,"Entire home/apt",15707672,"The Rentals Collection"
14209083,43.324665,-1.97863,223,5,"Entire home/apt",2035832,"Michèle amp Inigo"
15029638,43.324081,-1.978682,170,6,"Entire home/apt",50920106,"Concepcion"
14800412,43.323946,-1.97932,150,5,"Entire home/apt",91326168,"Beatriz"
5004382,43.324225,-1.979246,140,5,"Entire home/apt",25702288,"Brenda amp Jose"
465696,43.324359,-1.979159,190,6,"Entire home/apt",167136,"FeelFree Rentals"
11967319,43.323006,-1.980368,100,4,"Entire home/apt",59064724,"Liz"
12376366,43.323003,-1.979252,220,12,"Entire home/apt",149691,"Alex"
15056897,43.32213,-1.978712,90,6,"Entire home/apt",65804738,"Koldo"
14949135,43.32188,-1.978961,230,4,"Entire home/apt",34059578,"Mayi"
3160660,43.321372,-1.978528,120,4,"Entire home/apt",15707672,"The Rentals Collection"
5465134,43.321548,-1.980451,155,4,"Entire home/apt",167136,"FeelFree Rentals"
1232252,43.320977,-1.980614,300,8,"Entire home/apt",6720116,"Patricia"
9441504,43.320322,-1.980471,300,6,"Entire home/apt",3746437,"Nuria"
713376,43.319962,-1.980587,200,5,"Entire home/apt",167136,"FeelFree Rentals"
12260558,43.319907,-1.980551,195,6,"Entire home/apt",167136,"FeelFree Rentals"
14208386,43.319776,-1.980275,68,2,"private_room",37261917,"Ibone"
3279082,43.319711,-1.979516,165,4,"Entire home/apt",167136,"FeelFree Rentals"
11580559,43.320313,-1.978879,189,6,"Entire home/apt",167136,"FeelFree Rentals"
471916,43.318947,-1.978996,160,4,"Entire home/apt",167136,"FeelFree Rentals"
3212740,43.318997,-1.979188,165,4,"Entire home/apt",167136,"FeelFree Rentals"
7752563,43.318938,-1.979377,99,4,"Entire home/apt",15458419,"Cecilia"
605379,43.318151,-1.978962,145,4,"Entire home/apt",167136,"FeelFree Rentals"
12936699,43.318086,-1.978464,189,7,"Entire home/apt",6598471,"People Rentals"
2626037,43.318272,-1.980149,195,9,"Entire home/apt",13449138,"Miracruz"
2686260,43.31803,-1.979608,145,4,"Entire home/apt",13367653,"Selectedrentals"
459226,43.31813,-1.98056,189,4,"Entire home/apt",167136,"FeelFree Rentals"
589193,43.31813,-1.98072,126,5,"Entire home/apt",2904054,"Rosa"
246636,43.318688,-1.979624,139,4,"Entire home/apt",167136,"FeelFree Rentals"
10420310,43.318901,-1.979741,100,5,"Entire home/apt",5254782,"Always Easy"
10004995,43.319284,-1.980003,110,2,"Entire home/apt",15707672,"The Rentals Collection"
459287,43.319574,-1.980483,209,4,"Entire home/apt",167136,"FeelFree Rentals"
7685983,43.319572,-1.980749,180,4,"Entire home/apt",167136,"FeelFree Rentals"
244371,43.319214,-1.981049,235,6,"Entire home/apt",167136,"FeelFree Rentals"
2549075,43.319393,-1.98112,300,7,"Entire home/apt",167136,"FeelFree Rentals"
246685,43.319408,-1.981544,350,10,"Entire home/apt",167136,"FeelFree Rentals"
3101024,43.318812,-1.98159,150,4,"Entire home/apt",167136,"FeelFree Rentals"
2314080,43.317962,-1.981133,220,6,"Entire home/apt",167136,"FeelFree Rentals"
6387125,43.318014,-1.981185,200,8,"Entire home/apt",33294025,"Mamen"
16292963,43.317848,-1.98123,250,4,"Entire home/apt",3746437,"Nuria"
12504573,43.317313,-1.981158,90,4,"Entire home/apt",5254782,"Always Easy"
9441586,43.317574,-1.981417,225,4,"Entire home/apt",3746437,"Nuria"
13833323,43.317659,-1.981151,99,4,"Entire home/apt",18639936,"Javi"
5622185,43.317317,-1.982019,120,4,"Entire home/apt",5254782,"Always Easy"
6788679,43.318332,-1.982492,170,8,"Entire home/apt",15707672,"The Rentals Collection"
14280460,43.317896,-1.982472,199,6,"Entire home/apt",25039584,"Ss Housing"
13146967,43.317382,-1.983019,190,4,"Entire home/apt",11173238,"Luisa"
4488147,43.317853,-1.982688,165,6,"Entire home/apt",18744242,"Roman"
13502407,43.318264,-1.982896,180,4,"Entire home/apt",167136,"FeelFree Rentals"
9442475,43.318068,-1.983249,200,4,"Entire home/apt",3746437,"Nuria"
1430479,43.318498,-1.983012,135,2,"Entire home/apt",992684,"Nadia Y David"
6847320,43.318753,-1.983126,300,6,"Entire home/apt",167136,"FeelFree Rentals"
13040494,43.318964,-1.983152,345,8,"Entire home/apt",9770214,"Maria"
11807692,43.318487,-1.982932,113,2,"Entire home/apt",37985139,"David amp Shandra"
13221924,43.318397,-1.982231,121,6,"Entire home/apt",25039584,"Ss Housing"
3172855,43.318924,-1.982519,110,4,"Entire home/apt",15707672,"The Rentals Collection"
14140434,43.319542,-1.983148,99,6,"Entire home/apt",25039584,"Ss Housing"
3213153,43.319426,-1.983202,236,5,"Entire home/apt",167136,"FeelFree Rentals"
2648133,43.319695,-1.983048,420,9,"Entire home/apt",6598471,"People Rentals"
6840640,43.319674,-1.983067,109,5,"Entire home/apt",6598471,"People Rentals"
13428640,43.319667,-1.983033,198,6,"Entire home/apt",9770214,"Maria"
7831574,43.320686,-1.982716,180,4,"Entire home/apt",167136,"FeelFree Rentals"
246652,43.320575,-1.982366,162,5,"Entire home/apt",167136,"FeelFree Rentals"
14779763,43.319927,-1.98224,259,4,"Entire home/apt",37985139,"David amp Shandra"
9440596,43.31982,-1.982151,300,6,"Entire home/apt",3746437,"Nuria"
6846604,43.320176,-1.981963,300,7,"Entire home/apt",167136,"FeelFree Rentals"
11269877,43.319953,-1.981034,150,4,"Entire home/apt",167136,"FeelFree Rentals"
13161494,43.320073,-1.981219,170,5,"Entire home/apt",13367653,"Selectedrentals"
7215304,43.320711,-1.981095,220,5,"Entire home/apt",167136,"FeelFree Rentals"
448981,43.320227,-1.981595,336,2,"Entire home/apt",167136,"FeelFree Rentals"
6308079,43.320952,-1.981984,109,5,"Entire home/apt",6598471,"People Rentals"
7252288,43.321061,-1.980913,219,7,"Entire home/apt",167136,"FeelFree Rentals"
16285570,43.32139,-1.981176,200,4,"Entire home/apt",3746437,"Nuria"
717367,43.32182,-1.98219,130,4,"Entire home/apt",3698734,"Maria"
10420220,43.321169,-1.982208,109,4,"Entire home/apt",6598471,"People Rentals"
13781223,43.320813,-1.982048,374,8,"Entire home/apt",37985139,"David amp Shandra"
14927400,43.321285,-1.982866,150,6,"Entire home/apt",4271408,"Olatu Guest"
9789947,43.321093,-1.982779,189,6,"Entire home/apt",167136,"FeelFree Rentals"
3152846,43.321085,-1.98297,160,4,"Entire home/apt",15707672,"The Rentals Collection"
5219988,43.321924,-1.983301,32,2,"private_room",27007687,"Josune"
1416315,43.321631,-1.983461,30,2,"private_room",4271408,"Olatu Guest"
13138242,43.321796,-1.983865,170,4,"Entire home/apt",73209903,"Mira"
6151669,43.321707,-1.984341,299,7,"Entire home/apt",167136,"FeelFree Rentals"
5910590,43.321815,-1.984314,400,6,"Entire home/apt",167136,"FeelFree Rentals"
7727007,43.321208,-1.983974,200,8,"Entire home/apt",231828,"Estibaliz"
643220,43.320468,-1.98331,199,6,"Entire home/apt",167136,"FeelFree Rentals"
14293709,43.32032,-1.983307,145,4,"Entire home/apt",167136,"FeelFree Rentals"
14161535,43.319927,-1.98356,450,12,"Entire home/apt",874093,"Mika"
15372845,43.31963,-1.983968,137,4,"Entire home/apt",98189424,"Iberorent Apartments"
13502628,43.31983,-1.984479,180,4,"Entire home/apt",167136,"FeelFree Rentals"
6295596,43.320743,-1.984609,200,4,"Entire home/apt",32736747,"Maria Nieves"
11752199,43.320733,-1.98485,103,2,"Entire home/apt",37985139,"David amp Shandra"
15372861,43.32052,-1.98491,169,6,"Entire home/apt",98189424,"Iberorent Apartments"
3672389,43.320431,-1.984573,360,8,"Entire home/apt",167136,"FeelFree Rentals"
467505,43.321395,-1.984723,197,8,"Entire home/apt",167136,"FeelFree Rentals"
15372842,43.321502,-1.986305,201,6,"Entire home/apt",98189424,"Iberorent Apartments"
12358110,43.321459,-1.986113,193,7,"Entire home/apt",5183172,"Borja   Gabriel"
15372866,43.321744,-1.986664,201,6,"Entire home/apt",98189424,"Iberorent Apartments"
13993410,43.318179,-1.985767,188,6,"Entire home/apt",6598471,"People Rentals"
5211656,43.317337,-1.986001,124,5,"Entire home/apt",26961186,"Maria Eva"
2599028,43.317467,-1.985562,109,4,"Entire home/apt",6598471,"People Rentals"
16182151,43.317526,-1.985482,107,8,"Entire home/apt",105663223,"Pedro"
3854337,43.317547,-1.985214,400,8,"Entire home/apt",15707672,"The Rentals Collection"
7145649,43.317138,-1.984511,195,4,"Entire home/apt",14711314,"Inverti San Sebastian"
484223,43.317459,-1.984708,170,4,"Entire home/apt",167136,"FeelFree Rentals"
7606521,43.319341,-1.984564,109,4,"Entire home/apt",6598471,"People Rentals"
15839430,43.319096,-1.984683,246,5,"Entire home/apt",102583389,"Basque Stay"
713507,43.319077,-1.984608,229,6,"Entire home/apt",167136,"FeelFree Rentals"
6806932,43.319014,-1.98434,175,4,"Entire home/apt",167136,"FeelFree Rentals"
13177586,43.318851,-1.983445,90,4,"Entire home/apt",5254782,"Always Easy"
13147888,43.318238,-1.98355,121,2,"Entire home/apt",13367653,"Selectedrentals"
12870261,43.317939,-1.983317,189,4,"Entire home/apt",13367653,"Selectedrentals"
16098491,43.317801,-1.983638,189,6,"Entire home/apt",2035832,"Michèle amp Inigo"
3912468,43.318255,-1.983705,450,12,"Entire home/apt",167136,"FeelFree Rentals"
12900149,43.317493,-1.984319,250,6,"Entire home/apt",167136,"FeelFree Rentals"
14334113,43.317324,-1.984375,189,7,"Entire home/apt",6598471,"People Rentals"
15839424,43.317333,-1.983671,90,4,"Entire home/apt",102583389,"Basque Stay"
3211919,43.317729,-1.98332,284,8,"Entire home/apt",167136,"FeelFree Rentals"
5130165,43.317107,-1.984022,120,4,"Entire home/apt",5254782,"Always Easy"
13893817,43.317064,-1.984012,248,6,"Entire home/apt",37985139,"David amp Shandra"
13080057,43.316384,-1.984224,200,8,"Entire home/apt",68300158,"Irati"
3279710,43.316163,-1.984125,192,4,"Entire home/apt",167136,"FeelFree Rentals"
3243959,43.315966,-1.983389,150,6,"Entire home/apt",15707672,"The Rentals Collection"
5650182,43.31585,-1.983379,125,4,"Entire home/apt",13740991,"Amaia"
5377012,43.315771,-1.983305,121,4,"Entire home/apt",5254782,"Always Easy"
3374693,43.315884,-1.983723,159,4,"Entire home/apt",17027240,"Enrique"
14100613,43.315842,-1.983826,130,3,"Entire home/apt",63389385,"Maialen"
1348718,43.315167,-1.983377,168,6,"Entire home/apt",6598471,"People Rentals"
13090867,43.3149,-1.984131,199,4,"Entire home/apt",167136,"FeelFree Rentals"
314819,43.314905,-1.985117,189,8,"Entire home/apt",167136,"FeelFree Rentals"
11015598,43.315325,-1.98566,90,4,"private_room",57161046,"Pedro"
3609807,43.316116,-1.984767,188,6,"Entire home/apt",167136,"FeelFree Rentals"
13877121,43.317099,-1.984677,150,4,"Entire home/apt",15707672,"The Rentals Collection"
3837921,43.316572,-1.985211,219,8,"Entire home/apt",6598471,"People Rentals"
14193124,43.316868,-1.986196,182,11,"Entire home/apt",25039584,"Ss Housing"
309828,43.316308,-1.986171,208,8,"Entire home/apt",1589633,"Emy"
6841443,43.316802,-1.986563,99,4,"Entire home/apt",5093525,"Concepcion"
724801,43.317076,-1.98662,350,4,"Entire home/apt",7863197,"Teresa"
3912030,43.316832,-1.986944,154,4,"Entire home/apt",167136,"FeelFree Rentals"
11328584,43.316687,-1.987242,85,4,"Entire home/apt",33265455,"Belen"
14514596,43.316332,-1.98808,270,4,"Entire home/apt",80900637,"Juan Pablo"
309812,43.315994,-1.987989,208,8,"Entire home/apt",1589633,"Emy"
5997454,43.315065,-1.98812,60,10,"Entire home/apt",25039584,"Ss Housing"
15372857,43.314912,-1.988104,211,3,"Entire home/apt",98189424,"Iberorent Apartments"
309813,43.314777,-1.987344,208,8,"Entire home/apt",1589633,"Emy"
8280115,43.314781,-1.98709,260,10,"Entire home/apt",1589633,"Emy"
619740,43.315179,-1.986368,199,6,"Entire home/apt",167136,"FeelFree Rentals"
14166372,43.315293,-1.986635,180,6,"Entire home/apt",85461214,"Jose Mari"
13149382,43.315629,-1.986602,110,4,"Entire home/apt",73326235,"Alla"
14257354,43.315422,-1.986486,200,8,"Entire home/apt",15707672,"The Rentals Collection"
15372849,43.315026,-1.985891,127,4,"Entire home/apt",98189424,"Iberorent Apartments"
12015030,43.315209,-1.985908,150,4,"Entire home/apt",15707672,"The Rentals Collection"
15839412,43.315152,-1.986033,85,4,"Entire home/apt",102583389,"Basque Stay"
11177744,43.314204,-1.986574,161,6,"Entire home/apt",57224008,"Maria"
3780999,43.314442,-1.986371,175,6,"Entire home/apt",405128,"Marcos"
1337901,43.314582,-1.987186,208,8,"Entire home/apt",1589633,"Emy"
8424254,43.31447,-1.98726,60,4,"Entire home/apt",25039584,"Ss Housing"
814477,43.314606,-1.987533,227,7,"Entire home/apt",167136,"FeelFree Rentals"
6981680,43.314472,-1.987836,120,4,"Entire home/apt",5650622,"Marcos"
14409657,43.312722,-1.987657,300,4,"Entire home/apt",25039584,"Ss Housing"
7481353,43.312501,-1.985277,120,2,"private_room",39175346,"Kristina amp Iker"
12898564,43.313373,-1.984731,190,6,"Entire home/apt",167136,"FeelFree Rentals"
9487343,43.314452,-1.985168,110,4,"Entire home/apt",15707672,"The Rentals Collection"
12204440,43.31401,-1.984736,60,4,"Entire home/apt",65625030,"Martin"
15372848,43.314177,-1.983961,148,4,"Entire home/apt",98189424,"Iberorent Apartments"
13077415,43.314728,-1.983356,239,6,"Entire home/apt",167136,"FeelFree Rentals"
8480318,43.313925,-1.983775,105,4,"Entire home/apt",13367653,"Selectedrentals"
3055252,43.313309,-1.983554,99,4,"Entire home/apt",6598471,"People Rentals"
