"id"	"name"	"host_id"	"host_name"	"host_since"	"latitude"	"longitude"	"is_location_exact"	"property_type"	"room_type"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"bed_type"	"price"	"availability_365"	"number_of_reviews"	"license"
13785803	"Habitación a medio minuto de la playa zurriola"	24583214	"Aritz"	"2014-12-07"	43.3255473566207	-1.97093827926568	"f"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$32.00"	55	18	""
9304433	"Dormitorio con terraza y parking privado"	16228557	"Lourdes"	"2014-06-01"	43.3231685084082	-1.96340093400026	"f"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$41.00"	343	3	""
1431906	"Amaizing house in a bay hill"	7696513	"Josu"	"2013-07-24"	43.3186107257065	-2.00882438405742	"t"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$350.00"	335	27	"L.SS.00031"
2570559	"ROOM PRIVATE. bed 2 persons"	13159858	"Josse"	"2014-03-15"	43.3159113712983	-1.98742959276703	"t"	"House"	"Private room"	2	2	1	1	"Real Bed"	"$30.00"	342	81	""
12317438	"San Sebastian balcony great view"	66442943	"Belen"	"2016-04-09"	43.3043843976763	-1.97900771257645	"f"	"Apartment"	"Entire home/apt"	2	1.5	1	1	"Real Bed"	"$90.00"	91	11	"ESS00415"
12884320	"Igueldo - Quiet area for 6. Parking -TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3182218935431	-2.01590071828966	"t"	"Apartment"	"Entire home/apt"	6	1	2	3	"Real Bed"	"$120.00"	346	6	""
17535494	"Bienvenida a tu habitación :)"	118939099	"Natalia"	"2017-03-03"	43.3227514523729	-1.9692812699103	"f"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$28.00"	165	0	""
11163966	"ATTIC IN SAN SEBASTIAN HEART"	58069986	"Maider Y Larraitz"	"2016-02-09"	43.32388957814	-1.98641683007042	"t"	"Apartment"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$99.00"	227	20	""
15882557	"Preciosa habitación privada en casa con jardín, 1"	102990934	"Ana"	"2016-11-08"	43.3237787315719	-1.95188408278261	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$120.00"	365	0	""
16431412	"Playa de Ondarreta by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3122790027937	-2.00713478612342	"f"	"Apartment"	"Entire home/apt"	7	2	3	5	"Real Bed"	"$519.00"	346	1	""
874092	"Apartment close to the beach + WIFI"	4614604	"Apartamentos Donostia"	"2013-01-07"	43.3090237239262	-2.00786918980981	"t"	"Apartment"	"Entire home/apt"	2	1	1	2	"Real Bed"	"$55.00"	324	115	""
3634833	"Kursaal IV | Central, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3216122381633	-1.97874421218721	"t"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$160.00"	263	12	""
8420968	"Lovely apartment 4you with parking"	44350286	"Sonia"	"2015-09-16"	43.3188609873669	-1.97373268640238	"t"	"Other"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$74.00"	212	75	""
6296012	"Piso en 1ª linea de playa Zurriola"	28493758	"Ana"	"2015-02-28"	43.3244000832759	-1.96782572607998	"f"	"Apartment"	"Entire home/apt"	4	2	3	3	"Real Bed"	"$150.00"	233	7	""
11152897	"ISLA APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3144557250613	-1.99391916971686	"t"	"Apartment"	"Entire home/apt"	6	3	3	5	"Real Bed"	"$250.00"	229	20	""
12539512	"Apartamento 10 min Ondarreta"	43850959	"Andrea"	"2015-09-10"	43.3091072818253	-2.01171316895491	"f"	"Apartment"	"Entire home/apt"	3	2	2	2	"Real Bed"	"$90.00"	154	0	""
16621161	"Habitacion  lado universidad  minimo 1 mes."	109746871	"Mari"	"2017-01-04"	43.3018917714306	-2.0042488855864	"f"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$15.00"	271	0	""
7656380	"Ático  céntrico, cerca de la playa."	40184350	"Iñaki"	"2015-08-01"	43.3185441640548	-1.98329209507985	"t"	"Apartment"	"Entire home/apt"	6	1	3	3	"Real Bed"	"$135.00"	283	40	""
17307245	"2 min walking from Concha beach + PARKING OPTIONAL"	4614604	"Apartamentos Donostia"	"2013-01-07"	43.3181093952424	-1.98196527146325	"t"	"Apartment"	"Entire home/apt"	6	2	3	3	"Real Bed"	"$75.00"	316	1	"TSS0050"
6608475	"Ático luminoso y tranquilo"	10670704	"Miguel"	"2013-12-17"	43.3155860773217	-1.973063951591	"f"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$90.00"	334	60	""
13272294	"Piso 3 hab. luminoso+terraza, centro+WIFI ESS00617"	74781426	"Juan José"	"2016-05-30"	43.304268198132	-1.97568558612769	"t"	"Apartment"	"Entire home/apt"	5	1	3	3	"Real Bed"	"$100.00"	195	5	"ESS00617"
3634710	"Buhardilla acogedora con terraza"	18326048	"Sonia"	"2014-07-18"	43.3102149213821	-1.96686039495145	"t"	"Apartment"	"Entire home/apt"	2	1	0	1	"Real Bed"	"$60.00"	319	129	""
12826009	"LOREA, GARAJE - WIFI"	12954077	"Aritz"	"2014-03-09"	43.3038444840955	-2.00561195925813	"f"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$90.00"	311	28	""
14742935	"Spleen of Donosti"	20308301	"Giulia"	"2014-08-20"	43.3237138237919	-1.98372178893229	"f"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$45.00"	38	12	""
9581932	"Palace in the city center"	31019676	"Ane"	"2015-04-11"	43.3154795136881	-1.98028627907411	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$80.00"	92	62	""
13292929	"ROYAL::Playa Ondarreta, terraza ESS-000828"	37985139	"David & Shandra"	"2015-07-09"	43.3126521573173	-2.00086321773285	"t"	"Apartment"	"Entire home/apt"	4	1.5	2	3	"Real Bed"	"$124.00"	286	7	""
3249524	"Habitación en gros, al lado playa."	16436199	"Dir"	"2014-06-05"	43.3239107372383	-1.97528726078724	"f"	"House"	"Private room"	1	1	1	1	"Real Bed"	"$43.00"	336	21	""
15304373	"Apartamento de diseño en el centro"	46725741	"Guillermina"	"2015-10-16"	43.3214747046697	-1.98419062751566	"f"	"Apartment"	"Entire home/apt"	4	1	1	4	"Real Bed"	"$110.00"	271	8	"ESS00754"
7034217	"EN ZONA PRIVILEGIADA 'MIRACONCHA '"	34499947	"Jose"	"2015-05-29"	43.3143048779224	-1.99238547093654	"t"	"Apartment"	"Entire home/apt"	6	1.5	3	5	"Real Bed"	"$150.00"	90	25	""
457366	"old part SS  3 bed room"	2015934	"Jon"	"2012-03-27"	43.3230485836545	-1.98257231979266	"t"	"Apartment"	"Private room"	3	2	1	3	"Real Bed"	"$75.00"	0	10	""
15740477	"A green oasis - a stroll to beach and city centre!"	10490305	"Patricia"	"2013-12-07"	43.3115704438528	-1.98987429676117	"f"	"Apartment"	"Entire home/apt"	4	1.5	2	4	"Real Bed"	"$66.00"	173	2	""
14678064	"Sagües - Beachfront Zurriola - TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3287096035287	-1.97020884558639	"t"	"Apartment"	"Entire home/apt"	5	1	3	4	"Real Bed"	"$110.00"	136	2	""
3159397	"Donostia | Ondarreta, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3155190682256	-2.00235994934617	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$120.00"	81	8	""
7476559	"✨DOUBLE ROOM WITH BATHROOM (O)  L SS 00038"	39152861	"Jon Area"	"2015-07-21"	43.3227090316927	-1.97643729149362	"t"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	286	61	"L SS 00038"
12539232	"Loiola - In the center a 2 min beach. TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3176053426745	-1.98289945784366	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$105.00"	267	22	""
15897949	"Habitación doble en Gros"	32827088	"Adrián"	"2015-05-07"	43.3226830154676	-1.97812395851089	"f"	"Apartment"	"Private room"	3	2	1	1	"Real Bed"	"$30.00"	55	11	""
13381177	"Apartamento completo con dos habita"	18953953	"Mikel"	"2014-07-27"	43.302044265182	-2.00447589365043	"f"	"Apartment"	"Entire home/apt"	4	1	2	2	"Real Bed"	"$150.00"	365	6	""
17339734	"Off Beat Guesthouse, San Seb Unique Quadruple Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.324298764208	-1.98650008698243	"f"	"Pension (Korea)"	"Private room"	4	3	0	3	"Real Bed"	"$50.00"	350	0	""
7476542	"✨DOUBLE ROOM WITH BATHROOM (C)  L SS 00038"	39152861	"Jon Area"	"2015-07-21"	43.3219226371093	-1.97840299849322	"t"	"Apartment"	"Private room"	2	1	1	2	"Real Bed"	"$50.00"	291	75	"L SS 00038"
2995523	"NEW APART. ONDARRETA BEACH, PARKING"	15270260	"Ainhoa"	"2014-05-08"	43.3130232732042	-2.00836534075497	"t"	"Apartment"	"Entire home/apt"	2	2	1	1	"Real Bed"	"$126.00"	334	41	""
15406414	"New apartment 3 bedrooms & garage, 5 min downtown"	92756437	"Laida & Galder"	"2016-08-31"	43.3054734369826	-1.97766121457022	"f"	"Apartment"	"Entire home/apt"	7	2	3	3	"Real Bed"	"$110.00"	285	3	"ESS00806"
13505247	"Off Beat Guesthouse, Classical Room with Balcony"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3238856028105	-1.98549016541253	"f"	"Apartment"	"Private room"	2	3	1	1	"Real Bed"	"$35.00"	363	24	""
6984987	"Apartamento + Parking ESS 00291"	36623039	"Unai"	"2015-06-24"	43.3273588916528	-1.97099886799513	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$80.00"	336	65	""
9762074	"BOULEVARD, ATICO CON GRAN TERRAZA"	12954077	"Aritz"	"2014-03-09"	43.3236450004342	-1.98193586797087	"f"	"Apartment"	"Entire home/apt"	6	1	2	6	"Real Bed"	"$125.00"	135	72	""
10933538	"CENTRO DONOSTI - PLAYA 200m - WIFI"	4425224	"José Javier"	"2012-12-17"	43.3202624564011	-1.98169199505568	"t"	"Apartment"	"Entire home/apt"	4	1	1	1	"Real Bed"	"$85.00"	296	27	""
13202713	"DOBLE EXTERIOR  nº2, OLD PART WIFI"	73815563	"Mª Pilar"	"2016-05-24"	43.3240093596886	-1.98634334037259	"f"	"House"	"Private room"	2	3.5	1	1	"Real Bed"	"$60.00"	280	0	""
16643352	"Bed in big shared room & private patio in hostel"	109977260	"Donosti"	"2017-01-05"	43.3204518392024	-1.97502425981514	"t"	"Hostel"	"Shared room"	10	2.5	1	8	"Real Bed"	"$22.00"	356	0	""
17536270	"Double room with balcony close to everything!"	109977260	"Donosti"	"2017-01-05"	43.3208887625497	-1.97518096528999	"t"	"Hostel"	"Private room"	2	2.5	1	1	"Real Bed"	"$29.00"	76	0	""
11924738	"IBAIA ET ARRAMAK Room 5"	63629203	"Ibaia"	"2016-03-19"	43.3164104633844	-1.98010005738024	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$65.00"	243	0	""
6436482	"Cozy LOFT in San Sebastian"	33600942	"Jone"	"2015-05-17"	43.3013570435562	-1.96761798337915	"t"	"Loft"	"Private room"	3	1	1	2	"Real Bed"	"$58.00"	328	19	""
6794372	"Room in Spacious Apt in Old Town3"	149691	"Alex"	"2010-06-22"	43.3222259840283	-1.98511888858135	"f"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$70.00"	87	16	""
13557287	"Precioso apartamento CENTRO de SAN SEBASTIAN- WIFI"	78058732	"Mikel"	"2016-06-16"	43.3189323367334	-1.97939089622844	"t"	"Apartment"	"Entire home/apt"	7	2	2	5	"Real Bed"	"$199.00"	259	1	""
8422266	"Sweetness at the city center"	20642917	"Sara"	"2014-08-28"	43.3220896134038	-1.98320777675688	"t"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$90.00"	285	42	""
9540821	"Room+Breakfast"	49414795	"Maria Mercedes"	"2015-11-19"	43.3047873316534	-1.97899553922854	"f"	"Apartment"	"Private room"	2	2	1	2	"Real Bed"	"$40.00"	165	59	"LSS00062"
4084944	" Habitacion confortable  "	19632477	"Ibon"	"2014-08-07"	43.3239856073065	-1.97085859116797	"t"	"House"	"Private room"	2	2	1	1	"Real Bed"	"$30.00"	352	53	""
14308576	"USANDIZAGA APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.325686996778	-1.97461303689411	"t"	"Condominium"	"Entire home/apt"	4	1	1	1	"Pull-out Sofa"	"$90.00"	222	4	""
7066839	"5 minutes walking to the beach (2)"	36531637	"Iñaki"	"2015-06-23"	43.3218114298533	-1.97060368659136	"t"	"Apartment"	"Private room"	2	1.5	1	2	"Real Bed"	"$31.00"	336	23	""
11024346	"Villa playa ciudad San Sebastián"	57209575	"Aritz"	"2016-02-03"	43.3128493518	-2.00039872942974	"t"	"Townhouse"	"Entire home/apt"	12	3	5	10	"Real Bed"	"$110.00"	250	25	""
14219233	"New Apart. 5 minutes OndarretaBeach"	25039584	"Ss Housing"	"2014-12-20"	43.3091739942868	-2.00035969512734	"f"	"Apartment"	"Entire home/apt"	8	1.5	3	5	"Real Bed"	"$399.00"	270	3	""
14079967	"House with 3 bedrooms in Donostia / San Sebastián"	84632475	"Sofía"	"2016-07-19"	43.3129842679066	-2.00108353638055	"f"	"Other"	"Entire home/apt"	5	2	3	4	"Real Bed"	"$115.00"	319	3	""
4569039	"ATICA:Parte Vieja, beach, romantic"	6598471	"People Rentals"	"2013-05-27"	43.3228572434385	-1.98484032678159	"t"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$109.00"	269	35	""
16438265	"WHITE COZY FLAT IN DONOSTIA"	46751344	"Alfonso"	"2015-10-17"	43.3095324909112	-1.97076679652048	"t"	"House"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$120.00"	294	3	""
6928319	"SPORT ROOM, private Parking & Wifi"	16228557	"Lourdes"	"2014-06-01"	43.3250712271951	-1.96311379066631	"f"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$50.00"	327	29	""
11605968	"Habitación céntrica 2"	48013502	"Urko"	"2015-11-02"	43.3180298712734	-1.9746489461556	"t"	"Apartment"	"Private room"	2	3	1	1	"Real Bed"	"$40.00"	357	10	""
6264761	"Very nice double room city center"	28360989	"Maria Jesus"	"2015-02-25"	43.319615351318	-1.97461902551548	"t"	"Cave"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$140.00"	344	35	""
13825978	"Apartment near the city center. Free parking zone"	61291867	"Jose"	"2016-03-02"	43.3193293776043	-1.95589255242646	"t"	"Apartment"	"Entire home/apt"	5	1	2	4	"Real Bed"	"$72.00"	32	4	""
13482205	"CASA ZURRIOLA ARZAK"	18260192	"Carmen"	"2014-07-17"	43.3217320150988	-1.94677970808314	"f"	"Apartment"	"Entire home/apt"	4	2	2	3	"Real Bed"	"$90.00"	336	21	""
1159799	"Have a great time in San Sebastian"	2676178	"Columba"	"2012-06-18"	43.3099569583226	-2.00015416332102	"f"	"Bed & Breakfast"	"Private room"	2	1	1	1	"Real Bed"	"$55.00"	162	120	"LSS00040"
14664567	"Donosti House"	33063854	"Pablo"	"2015-05-10"	43.3075895540394	-1.97919721209314	"t"	"Other"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$120.00"	344	5	""
8819889	"ZURRIOLA BEACH APARTAMENT"	46202105	"Itsaso"	"2015-10-10"	43.3248710523102	-1.97471020743592	"f"	"Condominium"	"Entire home/apt"	2	1	0	2	"Real Bed"	"$76.00"	35	74	""
6755511	"Modern apartment city centre WIFI"	18639936	"Javi"	"2014-07-22"	43.313350609467	-1.98015704865806	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$85.00"	81	33	""
11924664	"IBAIA ET ARRAMAK Room 4"	63629203	"Ibaia"	"2016-03-19"	43.3162894667498	-1.97945241064135	"t"	"House"	"Private room"	2	1	1	1	"Real Bed"	"$65.00"	229	1	""
6484845	"Atico centro de San Sebastián + parking"	13343635	"Andrea"	"2014-03-20"	43.3173577462715	-1.97998337021225	"f"	"Apartment"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$180.00"	117	79	""
5239987	"Luxury Apartment"	7781608	"Charo"	"2013-07-28"	43.3195458958365	-1.98475562406518	"f"	"Apartment"	"Entire home/apt"	4	1	1	4	"Real Bed"	"$85.00"	199	19	"ESS00508"
13382824	"POOL, TERRACE & PARKING 5MIN TO THE CENTER"	2470030	"Vanesa"	"2012-05-26"	43.3090160914663	-1.97735957427591	"t"	"Apartment"	"Entire home/apt"	5	2	3	4	"Real Bed"	"$133.00"	23	21	""
13254167	"Piso luminoso con grandes vistas cerca del centro"	23350301	"Kevin"	"2014-11-04"	43.320878158678	-1.97053817190442	"t"	"Apartment"	"Entire home/apt"	4	1.5	2	3	"Real Bed"	"$80.00"	0	2	""
6165633	"Donostia Apartament"	31986490	"Rafael"	"2015-04-26"	43.3212896756584	-1.98042357643856	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$125.00"	4	23	""
11965570	"LUXURY APT. AMAZING ROMANTIC VIEWS"	2625306	"Terese"	"2012-06-13"	43.3213886882737	-1.97872005944613	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$150.00"	171	19	""
1340524	"Perfect location, beaches, old town"	7270859	"Emi"	"2013-07-03"	43.3221868638252	-1.98417906073049	"t"	"Apartment"	"Private room"	3	2	1	3	"Real Bed"	"$58.00"	193	100	"LSS00007"
3388519	"San Sebastian private room"	16163108	"Néstor & Eun-Hye"	"2014-05-30"	43.3068937906424	-1.97649509717246	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$25.00"	42	94	""
13202541	"ACOGEDOR APARTAMENTO CON JARDIN"	73961518	"Ines"	"2016-05-25"	43.3053839259041	-2.01713640995188	"t"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$128.00"	61	3	""
6124638	"Rodeado de mar y monte, en Igeldo"	20367848	"Mariajose"	"2014-08-21"	43.3071555145187	-2.06061751518266	"f"	"House"	"Private room"	2	1	1	2	"Real Bed"	"$60.00"	361	42	""
4866919	"Single room - great location"	25035028	"Sandro"	"2014-12-20"	43.3241457649911	-1.98372870767411	"t"	"Apartment"	"Private room"	2	1	1	1	"Real Bed"	"$22.00"	0	2	""
10743698	"PARTE VIEJA, RENOVADO, WIFI"	12954077	"Aritz"	"2014-03-09"	43.3239759918743	-1.98589080521439	"t"	"Apartment"	"Entire home/apt"	6	1	3	6	"Real Bed"	"$79.00"	282	31	""
2641815	"Mirador - City views from terrace TSS00030"	13367653	"Selectedrentals"	"2014-03-21"	43.3031034346714	-1.98312573370243	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$100.00"	123	5	""
16835224	"Araba Attic by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.3111271169608	-1.98091052934014	"f"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$319.00"	341	0	""
12365696	"Seventh heaven in San Sebastian"	66803125	"Isabel"	"2016-04-11"	43.3239869886005	-1.97500062051458	"t"	"Apartment"	"Entire home/apt"	4	1	2	3	"Real Bed"	"$150.00"	280	22	""
3100541	"EULALIA - WHITE LIGHT"	15764978	"Jose Mari"	"2014-05-20"	43.3129127962832	-2.03001897121007	"t"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$150.00"	235	11	""
16399677	"Enbata by FeelFree Rentals"	98419892	"FeelFree Rentals"	"2016-10-06"	43.318669642134	-1.9820324889498	"f"	"Apartment"	"Entire home/apt"	6	2	2	5	"Real Bed"	"$539.00"	166	4	""
13188893	"Acogedora casa en el centro de S.S."	10148878	"Jon"	"2013-11-20"	43.3207825443513	-1.97247467637415	"f"	"House"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$58.00"	96	20	""
12185447	"Ático exclusivo próximo a la playa"	57387361	"Maite"	"2016-02-04"	43.3146532011382	-2.00613879308096	"t"	"Apartment"	"Entire home/apt"	5	2	2	4	"Real Bed"	"$180.00"	326	1	""
7228867	"Rom in San Sebastián. Céntrica"	37814558	"Nuntz"	"2015-07-07"	43.3225224076326	-1.98476803490131	"f"	"Apartment"	"Private room"	1	2	1	1	"Real Bed"	"$48.00"	256	24	""
11857207	"DUPLEX PORT APARTMENT"	5254782	"Always Easy"	"2013-02-27"	43.3218975339966	-1.98608987733304	"f"	"Apartment"	"Entire home/apt"	6	2.5	2	2	"Real Bed"	"$160.00"	216	20	""
429887	" old part SS double room"	2015934	"Jon"	"2012-03-27"	43.3248855665995	-1.98353097338264	"t"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$150.00"	95	11	""
11800377	"Cozy Donostia Apartment in Amara"	62838817	"Lisa & Enrike"	"2016-03-13"	43.3060306627747	-1.98026634063362	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$80.00"	287	13	""
2923267	"San Sebastián wi-fi, 150 m2 garden."	10810417	"Pablo"	"2013-12-25"	43.3089687642561	-1.98946828649961	"t"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$140.00"	0	15	""
15372876	"005 / EASO CENTER - Modern, parking included"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3164573572433	-1.98206506977122	"f"	"Apartment"	"Entire home/apt"	4	2	2	2	"Real Bed"	"$169.00"	207	1	"ESS00408"
15372864	"013 / GOIKOA 3 NAUTIC, in the heart of the city"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3213363604624	-1.98510619751888	"f"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$201.00"	0	10	"ESS00405"
15372865	"014 / GOIKOA 4 NAUTIC, in the heart of the city"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3229367256292	-1.98466357200584	"f"	"Apartment"	"Entire home/apt"	7	2	3	6	"Real Bed"	"$201.00"	0	16	"ESS00391"
15372869	"002 / KURSAAL PLAYA, next to the Beach"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3223832922389	-1.976936673256	"f"	"Apartment"	"Entire home/apt"	6	2	3	5	"Real Bed"	"$185.00"	212	8	"ESS00385"
13570662	"Off Beat Guesthouse, Double Music Room"	790667	"Off Beat Guesthouse"	"2011-07-07"	43.3249255274248	-1.98550378008145	"t"	"Apartment"	"Private room"	2	3	1	1	"Real Bed"	"$25.00"	365	5	""
15372855	"016 / HOLLYWOOD LA ZURRIOLA, next to the beach"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3245469685034	-1.97404817689501	"f"	"Apartment"	"Entire home/apt"	8	2.5	4	7	"Real Bed"	"$237.00"	120	31	"ESS00387"
1561148	"Bonita habitación en piso moderno"	938570	"Bettina"	"2011-08-08"	43.3229375209532	-1.97922992848185	"t"	"Apartment"	"Private room"	1	1	1	1	"Real Bed"	"$23.00"	48	2	""
15372852	"023 / EL MUELLE OLD TOWN, next to the beach"	98189424	"Iberorent Apartments"	"2016-10-05"	43.3234699247927	-1.98670944927873	"f"	"Apartment"	"Entire home/apt"	3	1	1	2	"Real Bed"	"$111.00"	234	2	"ESS00407"
7385653	"amplio apartamento en aiete"	27623958	"Inma"	"2015-02-12"	43.3032055754954	-1.98417624042187	"t"	"Condominium"	"Entire home/apt"	5	2	3	4	"Real Bed"	"$120.00"	365	4	""
7729700	"Beautiful room in centric villa"	39175346	"Kristina & Iker"	"2015-07-21"	43.3130177117602	-1.98673526666126	"t"	"Villa"	"Private room"	2	0	1	1	"Futon"	"$45.00"	270	59	""
14627374	"Nice flat in La Concha Beach"	6520043	"Monica"	"2013-05-22"	43.3139581279303	-1.98578361542292	"t"	"Apartment"	"Entire home/apt"	5	1	2	3	"Real Bed"	"$170.00"	113	5	"ESS00293"
13824183	"CENTRO (Nº Reg. ESS00085); 5' de la playa ; WIFI;"	81464551	"Espe"	"2016-07-03"	43.3194304611718	-1.98016948050487	"t"	"Apartment"	"Entire home/apt"	4	1	2	4	"Real Bed"	"$85.00"	185	24	""
9310363	"Pequeño estudio"	13343635	"Andrea"	"2014-03-20"	43.317403012129	-1.98133942339626	"f"	"Apartment"	"Entire home/apt"	2	1	1	1	"Real Bed"	"$87.00"	60	116	""
15839411	"BENTA BERRI - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3103341027977	-2.00708550544728	"f"	"House"	"Entire home/apt"	5	1	2	3	"Real Bed"	"$80.00"	333	4	""
5648493	"Piso en el corazón- In the heart SS"	29271895	"Santiago"	"2015-03-13"	43.3227678151687	-1.98329169469918	"f"	"Apartment"	"Entire home/apt"	6	1	3	6	"Real Bed"	"$200.00"	288	255	""
15839406	"KURSAAL - Basque Stay"	102583389	"Basque Stay"	"2016-11-05"	43.3228326662775	-1.97706611531331	"f"	"House"	"Entire home/apt"	8	2	4	4	"Real Bed"	"$89.00"	278	23	""
6746281	"La Concha San Sebastián Downtown"	35321362	"Koko Mai"	"2015-06-08"	43.3157658987804	-1.98592473224022	"t"	"Apartment"	"Entire home/apt"	6	1	3	5	"Real Bed"	"$90.00"	211	20	"ESS00004"
12718237	"\"Santa Clara\" Private Room"	4402649	"SSHA Guesthouse"	"2012-12-14"	43.3248543366728	-1.98460521320453	"t"	"Bed & Breakfast"	"Private room"	2	2	1	2	"Real Bed"	"$50.00"	264	7	""
13652112	"Sweet room in San Sebastián"	15659580	"Eva"	"2014-05-18"	43.3226514383553	-1.97450032320226	"f"	"Apartment"	"Private room"	2	2	1	1	"Real Bed"	"$45.00"	190	18	""
4116626	"Palace III | Central, WiFi"	15707672	"The Rentals Collection"	"2014-05-19"	43.3191725486626	-1.98185526100098	"t"	"Apartment"	"Entire home/apt"	6	2	3	4	"Real Bed"	"$160.00"	180	16	""
7442548	"Quiet apartment in the Old Town"	38990075	"María"	"2015-07-20"	43.3224100049284	-1.98551692617318	"t"	"Apartment"	"Entire home/apt"	6	2	3	6	"Real Bed"	"$292.00"	261	77	""
9485675	"CENTRAL-SEAVIEWS-FREESURFBOARD-WIFI"	2470030	"Vanesa"	"2012-05-26"	43.3269722442118	-1.97131461586512	"f"	"Apartment"	"Entire home/apt"	4	1	1	2	"Real Bed"	"$95.00"	244	45	""
5640321	"Piso luminoso, moderno y con terraza.  ESS00301"	28544877	"Eva"	"2015-03-01"	43.3250135595097	-1.97494793882251	"f"	"House"	"Entire home/apt"	7	2	3	4	"Real Bed"	"$140.00"	277	44	""
